window_start_idx,window_end_idx,start_time,end_time,predicted_class,class_name,confidence
2480,2992,1970-01-01 00:28:25.045800,1970-01-01 00:28:25.371900,-1,Unclassified,0.2718774378299713
2490,3002,1970-01-01 00:28:25.048800,1970-01-01 00:28:25.374900,-1,Unclassified,0.3402838408946991
2500,3012,1970-01-01 00:28:25.051800,1970-01-01 00:28:25.377900,-1,Unclassified,0.28902363777160645
2510,3022,1970-01-01 00:28:25.054800,1970-01-01 00:28:25.380900,-1,Unclassified,0.3485196828842163
2520,3032,1970-01-01 00:28:25.057800,1970-01-01 00:28:25.383900,-1,Unclassified,0.294798880815506
2530,3042,1970-01-01 00:28:25.060800,1970-01-01 00:28:25.386900,-1,Unclassified,0.3382086455821991
2540,3052,1970-01-01 00:28:25.063800,1970-01-01 00:28:25.389900,-1,Unclassified,0.404117226600647
2550,3062,1970-01-01 00:28:25.066800,1970-01-01 00:28:25.392900,-1,Unclassified,0.3425179719924927
2560,3072,1970-01-01 00:28:25.069800,1970-01-01 00:28:25.395900,-1,Unclassified,0.2729315459728241
2570,3082,1970-01-01 00:28:25.072800,1970-01-01 00:28:25.398900,-1,Unclassified,0.44673478603363037
2580,3092,1970-01-01 00:28:25.075800,1970-01-01 00:28:25.401900,-1,Unclassified,0.4379761517047882
2590,3102,1970-01-01 00:28:25.078800,1970-01-01 00:28:25.404900,-1,Unclassified,0.31910833716392517
2600,3112,1970-01-01 00:28:25.081800,1970-01-01 00:28:25.407900,-1,Unclassified,0.2830158770084381
2610,3122,1970-01-01 00:28:25.084800,1970-01-01 00:28:25.410900,-1,Unclassified,0.37013834714889526
2620,3132,1970-01-01 00:28:25.087800,1970-01-01 00:28:25.413900,-1,Unclassified,0.3345862925052643
2630,3142,1970-01-01 00:28:25.090800,1970-01-01 00:28:25.416900,-1,Unclassified,0.3372594118118286
2640,3152,1970-01-01 00:28:25.093800,1970-01-01 00:28:25.419900,-1,Unclassified,0.3302215039730072
2650,3162,1970-01-01 00:28:25.269600,1970-01-01 00:28:25.422900,-1,Unclassified,0.3651614189147949
2660,3172,1970-01-01 00:28:25.272600,1970-01-01 00:28:25.425900,-1,Unclassified,0.3041057586669922
2670,3182,1970-01-01 00:28:25.275600,1970-01-01 00:28:25.428900,-1,Unclassified,0.3060934841632843
2680,3192,1970-01-01 00:28:25.278600,1970-01-01 00:28:25.431900,-1,Unclassified,0.33353590965270996
2690,3202,1970-01-01 00:28:25.281600,1970-01-01 00:28:25.434900,-1,Unclassified,0.28154465556144714
2700,3212,1970-01-01 00:28:25.284600,1970-01-01 00:28:25.437900,-1,Unclassified,0.3309880793094635
2710,3222,1970-01-01 00:28:25.287600,1970-01-01 00:28:25.440900,-1,Unclassified,0.3453422784805298
2720,3232,1970-01-01 00:28:25.290600,1970-01-01 00:28:25.443900,-1,Unclassified,0.3502332270145416
2730,3242,1970-01-01 00:28:25.293600,1970-01-01 00:28:25.446900,-1,Unclassified,0.3337991535663605
2740,3252,1970-01-01 00:28:25.296600,1970-01-01 00:28:25.449900,-1,Unclassified,0.3544721007347107
2750,3262,1970-01-01 00:28:25.299600,1970-01-01 00:28:25.452900,-1,Unclassified,0.3668029010295868
2760,3272,1970-01-01 00:28:25.302600,1970-01-01 00:28:25.455900,-1,Unclassified,0.32513827085494995
2770,3282,1970-01-01 00:28:25.305600,1970-01-01 00:28:25.458900,-1,Unclassified,0.35536786913871765
2780,3292,1970-01-01 00:28:25.308600,1970-01-01 00:28:25.461900,-1,Unclassified,0.3729015290737152
2790,3302,1970-01-01 00:28:25.311600,1970-01-01 00:28:25.464900,-1,Unclassified,0.3605353534221649
2800,3312,1970-01-01 00:28:25.314600,1970-01-01 00:28:25.467900,-1,Unclassified,0.3054439127445221
2810,3322,1970-01-01 00:28:25.317600,1970-01-01 00:28:25.470900,-1,Unclassified,0.2621156871318817
2820,3332,1970-01-01 00:28:25.320600,1970-01-01 00:28:25.473900,-1,Unclassified,0.3843328058719635
2830,3342,1970-01-01 00:28:25.323600,1970-01-01 00:28:25.476900,-1,Unclassified,0.35828831791877747
2840,3352,1970-01-01 00:28:25.326600,1970-01-01 00:28:25.479900,-1,Unclassified,0.34201082587242126
2850,3362,1970-01-01 00:28:25.329600,1970-01-01 00:28:25.482900,-1,Unclassified,0.34618523716926575
2860,3372,1970-01-01 00:28:25.332600,1970-01-01 00:28:25.485900,-1,Unclassified,0.31259095668792725
2870,3382,1970-01-01 00:28:25.335600,1970-01-01 00:28:25.488900,-1,Unclassified,0.3426077365875244
2880,3392,1970-01-01 00:28:25.338600,1970-01-01 00:28:25.491900,-1,Unclassified,0.3689330518245697
2890,3402,1970-01-01 00:28:25.341600,1970-01-01 00:28:25.494900,-1,Unclassified,0.3326714336872101
2900,3412,1970-01-01 00:28:25.344600,1970-01-01 00:28:25.497900,-1,Unclassified,0.37231701612472534
2910,3422,1970-01-01 00:28:25.347600,1970-01-01 00:28:25.500900,-1,Unclassified,0.3515300154685974
2920,3432,1970-01-01 00:28:25.350600,1970-01-01 00:28:25.503900,-1,Unclassified,0.36752942204475403
2930,3442,1970-01-01 00:28:25.353600,1970-01-01 00:28:25.506900,-1,Unclassified,0.3557855784893036
2940,3452,1970-01-01 00:28:25.356600,1970-01-01 00:28:25.509900,-1,Unclassified,0.35248279571533203
2950,3462,1970-01-01 00:28:25.359600,1970-01-01 00:28:25.512900,-1,Unclassified,0.3381257653236389
2960,3472,1970-01-01 00:28:25.362600,1970-01-01 00:28:25.515900,-1,Unclassified,0.4360605776309967
2970,3482,1970-01-01 00:28:25.365600,1970-01-01 00:28:25.518900,-1,Unclassified,0.3456296920776367
2980,3492,1970-01-01 00:28:25.368600,1970-01-01 00:28:25.521900,-1,Unclassified,0.3558799922466278
2990,3502,1970-01-01 00:28:25.371600,1970-01-01 00:28:25.524900,-1,Unclassified,0.36150580644607544
3000,3512,1970-01-01 00:28:25.374600,1970-01-01 00:28:25.527900,-1,Unclassified,0.32826095819473267
3010,3522,1970-01-01 00:28:25.377600,1970-01-01 00:28:25.530900,-1,Unclassified,0.32683122158050537
3020,3532,1970-01-01 00:28:25.380600,1970-01-01 00:28:25.533900,-1,Unclassified,0.34912776947021484
3030,3542,1970-01-01 00:28:25.383600,1970-01-01 00:28:25.536900,-1,Unclassified,0.31792500615119934
3040,3552,1970-01-01 00:28:25.386600,1970-01-01 00:28:25.539900,-1,Unclassified,0.4054592549800873
3050,3562,1970-01-01 00:28:25.389600,1970-01-01 00:28:25.542900,-1,Unclassified,0.43595102429389954
3060,3572,1970-01-01 00:28:25.392600,1970-01-01 00:28:25.545900,-1,Unclassified,0.28256523609161377
3070,3582,1970-01-01 00:28:25.395600,1970-01-01 00:28:25.548900,-1,Unclassified,0.29709911346435547
3080,3592,1970-01-01 00:28:25.398600,1970-01-01 00:28:25.551900,-1,Unclassified,0.3357977569103241
3090,3602,1970-01-01 00:28:25.401600,1970-01-01 00:28:25.554900,-1,Unclassified,0.4367940425872803
3100,3612,1970-01-01 00:28:25.404600,1970-01-01 00:28:25.557900,-1,Unclassified,0.26811090111732483
3110,3622,1970-01-01 00:28:25.407600,1970-01-01 00:28:25.560900,-1,Unclassified,0.26123231649398804
3120,3632,1970-01-01 00:28:25.410600,1970-01-01 00:28:25.563900,-1,Unclassified,0.36760154366493225
3130,3642,1970-01-01 00:28:25.413600,1970-01-01 00:28:25.566900,-1,Unclassified,0.2900316119194031
3140,3652,1970-01-01 00:28:25.416600,1970-01-01 00:28:25.569900,-1,Unclassified,0.2930987775325775
3150,3662,1970-01-01 00:28:25.419600,1970-01-01 00:28:25.572900,-1,Unclassified,0.4677460789680481
3160,3672,1970-01-01 00:28:25.422600,1970-01-01 00:28:25.575900,-1,Unclassified,0.21748624742031097
3170,3682,1970-01-01 00:28:25.425600,1970-01-01 00:28:25.578900,-1,Unclassified,0.3103712797164917
3180,3692,1970-01-01 00:28:25.428600,1970-01-01 00:28:25.581900,-1,Unclassified,0.3248395323753357
3190,3702,1970-01-01 00:28:25.431600,1970-01-01 00:28:25.584900,-1,Unclassified,0.24922919273376465
3200,3712,1970-01-01 00:28:25.434600,1970-01-01 00:28:25.587900,-1,Unclassified,0.28924158215522766
3210,3722,1970-01-01 00:28:25.437600,1970-01-01 00:28:25.590900,-1,Unclassified,0.30979418754577637
3220,3732,1970-01-01 00:28:25.440600,1970-01-01 00:28:25.593900,-1,Unclassified,0.2485448122024536
3230,3742,1970-01-01 00:28:25.443600,1970-01-01 00:28:25.596900,-1,Unclassified,0.30442872643470764
3240,3752,1970-01-01 00:28:25.446600,1970-01-01 00:28:25.599900,-1,Unclassified,0.3184192478656769
3250,3762,1970-01-01 00:28:25.449600,1970-01-01 00:28:25.602900,-1,Unclassified,0.27040648460388184
3260,3772,1970-01-01 00:28:25.452600,1970-01-01 00:28:25.605900,-1,Unclassified,0.25041383504867554
3270,3782,1970-01-01 00:28:25.455600,1970-01-01 00:28:25.608900,-1,Unclassified,0.24060751497745514
3280,3792,1970-01-01 00:28:25.458600,1970-01-01 00:28:25.611900,-1,Unclassified,0.2804144620895386
3290,3802,1970-01-01 00:28:25.461600,1970-01-01 00:28:25.614900,-1,Unclassified,0.2595735192298889
3300,3812,1970-01-01 00:28:25.464600,1970-01-01 00:28:25.617900,-1,Unclassified,0.23596800863742828
3310,3822,1970-01-01 00:28:25.467600,1970-01-01 00:28:25.620900,-1,Unclassified,0.2875458002090454
3320,3832,1970-01-01 00:28:25.470600,1970-01-01 00:28:25.623900,-1,Unclassified,0.28713563084602356
3330,3842,1970-01-01 00:28:25.473600,1970-01-01 00:28:25.626900,-1,Unclassified,0.2789459526538849
3340,3852,1970-01-01 00:28:25.476600,1970-01-01 00:28:25.629900,-1,Unclassified,0.2998866140842438
3350,3862,1970-01-01 00:28:25.479600,1970-01-01 00:28:25.632900,-1,Unclassified,0.30205053091049194
3360,3872,1970-01-01 00:28:25.482600,1970-01-01 00:28:25.635900,-1,Unclassified,0.38453245162963867
3370,3882,1970-01-01 00:28:25.485600,1970-01-01 00:28:25.638900,-1,Unclassified,0.24912190437316895
3380,3892,1970-01-01 00:28:25.488600,1970-01-01 00:28:25.641900,-1,Unclassified,0.34593313932418823
3390,3902,1970-01-01 00:28:25.491600,1970-01-01 00:28:25.644900,-1,Unclassified,0.2509039342403412
3400,3912,1970-01-01 00:28:25.494600,1970-01-01 00:28:25.647900,-1,Unclassified,0.2363504320383072
3410,3922,1970-01-01 00:28:25.497600,1970-01-01 00:28:25.650900,-1,Unclassified,0.30235540866851807
3420,3932,1970-01-01 00:28:25.500600,1970-01-01 00:28:25.653900,-1,Unclassified,0.24217276275157928
3430,3942,1970-01-01 00:28:25.503600,1970-01-01 00:28:25.656900,-1,Unclassified,0.32605984807014465
3440,3952,1970-01-01 00:28:25.506600,1970-01-01 00:28:25.659900,-1,Unclassified,0.2822568118572235
3450,3962,1970-01-01 00:28:25.509600,1970-01-01 00:28:25.662900,-1,Unclassified,0.3293819725513458
3460,3972,1970-01-01 00:28:25.512600,1970-01-01 00:28:25.665900,-1,Unclassified,0.2694624364376068
3470,3982,1970-01-01 00:28:25.515600,1970-01-01 00:28:25.668900,-1,Unclassified,0.29218533635139465
3480,3992,1970-01-01 00:28:25.518600,1970-01-01 00:28:25.671900,-1,Unclassified,0.22626806795597076
3490,4002,1970-01-01 00:28:25.521600,1970-01-01 00:28:25.674900,-1,Unclassified,0.26754605770111084
3500,4012,1970-01-01 00:28:25.524600,1970-01-01 00:28:25.677900,-1,Unclassified,0.2354515641927719
3510,4022,1970-01-01 00:28:25.527600,1970-01-01 00:28:25.680900,-1,Unclassified,0.2803139388561249
3520,4032,1970-01-01 00:28:25.530600,1970-01-01 00:28:25.683900,-1,Unclassified,0.2971443235874176
3530,4042,1970-01-01 00:28:25.533600,1970-01-01 00:28:25.686900,-1,Unclassified,0.29988372325897217
3540,4052,1970-01-01 00:28:25.536600,1970-01-01 00:28:25.689900,-1,Unclassified,0.4054780900478363
3550,4062,1970-01-01 00:28:25.539600,1970-01-01 00:28:25.692900,-1,Unclassified,0.3067213296890259
3560,4072,1970-01-01 00:28:25.542600,1970-01-01 00:28:25.695900,-1,Unclassified,0.28136932849884033
3570,4082,1970-01-01 00:28:25.545600,1970-01-01 00:28:25.698900,-1,Unclassified,0.2826719582080841
3580,4092,1970-01-01 00:28:25.548600,1970-01-01 00:28:25.874700,-1,Unclassified,0.2935647666454315
3590,4102,1970-01-01 00:28:25.551600,1970-01-01 00:28:25.878000,-1,Unclassified,0.28197261691093445
3600,4112,1970-01-01 00:28:25.554600,1970-01-01 00:28:25.881000,-1,Unclassified,0.317119836807251
3610,4122,1970-01-01 00:28:25.557600,1970-01-01 00:28:25.884000,-1,Unclassified,0.41738030314445496
3620,4132,1970-01-01 00:28:25.560600,1970-01-01 00:28:25.887000,-1,Unclassified,0.30433765053749084
3630,4142,1970-01-01 00:28:25.563600,1970-01-01 00:28:25.890000,-1,Unclassified,0.31608349084854126
3640,4152,1970-01-01 00:28:25.566600,1970-01-01 00:28:25.893000,-1,Unclassified,0.40002137422561646
3650,4162,1970-01-01 00:28:25.569600,1970-01-01 00:28:25.896000,-1,Unclassified,0.3166380524635315
3660,4172,1970-01-01 00:28:25.572600,1970-01-01 00:28:25.899000,-1,Unclassified,0.35112205147743225
3670,4182,1970-01-01 00:28:25.575600,1970-01-01 00:28:25.902000,-1,Unclassified,0.2695949673652649
3680,4192,1970-01-01 00:28:25.578600,1970-01-01 00:28:25.905000,-1,Unclassified,0.2985436022281647
3690,4202,1970-01-01 00:28:25.581600,1970-01-01 00:28:25.908000,-1,Unclassified,0.3179660737514496
3700,4212,1970-01-01 00:28:25.584600,1970-01-01 00:28:25.911000,-1,Unclassified,0.2880898118019104
3710,4222,1970-01-01 00:28:25.587600,1970-01-01 00:28:25.914000,-1,Unclassified,0.35918453335762024
3720,4232,1970-01-01 00:28:25.590600,1970-01-01 00:28:25.917000,-1,Unclassified,0.3072032332420349
3730,4242,1970-01-01 00:28:25.593600,1970-01-01 00:28:25.920000,-1,Unclassified,0.254199743270874
3740,4252,1970-01-01 00:28:25.596600,1970-01-01 00:28:25.923000,-1,Unclassified,0.24304819107055664
3750,4262,1970-01-01 00:28:25.599600,1970-01-01 00:28:25.926000,-1,Unclassified,0.3257400393486023
3760,4272,1970-01-01 00:28:25.602600,1970-01-01 00:28:25.929000,-1,Unclassified,0.35864731669425964
3770,4282,1970-01-01 00:28:25.605600,1970-01-01 00:28:25.932000,-1,Unclassified,0.26949214935302734
3780,4292,1970-01-01 00:28:25.608600,1970-01-01 00:28:25.935000,-1,Unclassified,0.4014328718185425
3790,4302,1970-01-01 00:28:25.611600,1970-01-01 00:28:25.938000,-1,Unclassified,0.2995230555534363
3800,4312,1970-01-01 00:28:25.614600,1970-01-01 00:28:25.941000,-1,Unclassified,0.2827933728694916
3810,4322,1970-01-01 00:28:25.617600,1970-01-01 00:28:25.944000,-1,Unclassified,0.34678441286087036
3820,4332,1970-01-01 00:28:25.620600,1970-01-01 00:28:25.947000,-1,Unclassified,0.4015313386917114
3830,4342,1970-01-01 00:28:25.623600,1970-01-01 00:28:25.950000,-1,Unclassified,0.23728244006633759
3840,4352,1970-01-01 00:28:25.626600,1970-01-01 00:28:25.953000,-1,Unclassified,0.29398903250694275
3850,4362,1970-01-01 00:28:25.629600,1970-01-01 00:28:25.956000,-1,Unclassified,0.2985789179801941
3860,4372,1970-01-01 00:28:25.632600,1970-01-01 00:28:25.959000,-1,Unclassified,0.2882031798362732
3870,4382,1970-01-01 00:28:25.635600,1970-01-01 00:28:25.962000,-1,Unclassified,0.25457048416137695
3880,4392,1970-01-01 00:28:25.638600,1970-01-01 00:28:25.965000,-1,Unclassified,0.26471373438835144
3890,4402,1970-01-01 00:28:25.641600,1970-01-01 00:28:25.968000,-1,Unclassified,0.22927261888980865
3900,4412,1970-01-01 00:28:25.644600,1970-01-01 00:28:25.971000,-1,Unclassified,0.2839224934577942
3910,4422,1970-01-01 00:28:25.647600,1970-01-01 00:28:25.974000,-1,Unclassified,0.26050588488578796
3920,4432,1970-01-01 00:28:25.650600,1970-01-01 00:28:25.977000,-1,Unclassified,0.34620267152786255
3930,4442,1970-01-01 00:28:25.653600,1970-01-01 00:28:25.980000,-1,Unclassified,0.24536611139774323
3940,4452,1970-01-01 00:28:25.656600,1970-01-01 00:28:25.983000,-1,Unclassified,0.36851564049720764
3950,4462,1970-01-01 00:28:25.659600,1970-01-01 00:28:25.986000,-1,Unclassified,0.3331907391548157
3960,4472,1970-01-01 00:28:25.662600,1970-01-01 00:28:25.989000,-1,Unclassified,0.5149701237678528
3970,4482,1970-01-01 00:28:25.665600,1970-01-01 00:28:25.992000,-1,Unclassified,0.36579662561416626
3980,4492,1970-01-01 00:28:25.668600,1970-01-01 00:28:25.995000,-1,Unclassified,0.402670681476593
3990,4502,1970-01-01 00:28:25.671600,1970-01-01 00:28:25.998000,-1,Unclassified,0.3383577764034271
4000,4512,1970-01-01 00:28:25.674600,1970-01-01 00:28:26.001000,-1,Unclassified,0.23925940692424774
4010,4522,1970-01-01 00:28:25.677600,1970-01-01 00:28:26.004000,-1,Unclassified,0.32188716530799866
4020,4532,1970-01-01 00:28:25.680600,1970-01-01 00:28:26.007000,-1,Unclassified,0.2603289484977722
4030,4542,1970-01-01 00:28:25.683600,1970-01-01 00:28:26.010000,-1,Unclassified,0.24101053178310394
4040,4552,1970-01-01 00:28:25.686600,1970-01-01 00:28:26.013000,-1,Unclassified,0.2768568992614746
4050,4562,1970-01-01 00:28:25.689600,1970-01-01 00:28:26.016000,-1,Unclassified,0.2740171253681183
4060,4572,1970-01-01 00:28:25.692600,1970-01-01 00:28:26.019000,-1,Unclassified,0.2788194715976715
4070,4582,1970-01-01 00:28:25.695600,1970-01-01 00:28:26.022000,-1,Unclassified,0.3590015172958374
4080,4592,1970-01-01 00:28:25.698600,1970-01-01 00:28:26.025000,-1,Unclassified,0.3109007477760315
4090,4602,1970-01-01 00:28:25.874400,1970-01-01 00:28:26.028000,-1,Unclassified,0.25811973214149475
4100,4612,1970-01-01 00:28:25.877700,1970-01-01 00:28:26.031000,-1,Unclassified,0.28597670793533325
4110,4622,1970-01-01 00:28:25.880700,1970-01-01 00:28:26.034000,-1,Unclassified,0.28667813539505005
4120,4632,1970-01-01 00:28:25.883700,1970-01-01 00:28:26.037000,-1,Unclassified,0.3037532866001129
4130,4642,1970-01-01 00:28:25.886700,1970-01-01 00:28:26.040000,-1,Unclassified,0.2789788842201233
4140,4652,1970-01-01 00:28:25.889700,1970-01-01 00:28:26.043000,-1,Unclassified,0.3594018816947937
4150,4662,1970-01-01 00:28:25.892700,1970-01-01 00:28:26.046000,-1,Unclassified,0.3453385531902313
4160,4672,1970-01-01 00:28:25.895700,1970-01-01 00:28:26.049000,-1,Unclassified,0.3438936471939087
4170,4682,1970-01-01 00:28:25.898700,1970-01-01 00:28:26.052000,-1,Unclassified,0.33473795652389526
4180,4692,1970-01-01 00:28:25.901700,1970-01-01 00:28:26.055000,-1,Unclassified,0.3035365045070648
4190,4702,1970-01-01 00:28:25.904700,1970-01-01 00:28:26.058000,-1,Unclassified,0.3250196576118469
4200,4712,1970-01-01 00:28:25.907700,1970-01-01 00:28:26.061000,-1,Unclassified,0.3271753191947937
4210,4722,1970-01-01 00:28:25.910700,1970-01-01 00:28:26.064000,-1,Unclassified,0.28584083914756775
4220,4732,1970-01-01 00:28:25.913700,1970-01-01 00:28:26.067000,-1,Unclassified,0.3159201741218567
4230,4742,1970-01-01 00:28:25.916700,1970-01-01 00:28:26.070000,-1,Unclassified,0.3302510976791382
4240,4752,1970-01-01 00:28:25.919700,1970-01-01 00:28:26.073000,-1,Unclassified,0.2969219982624054
4250,4762,1970-01-01 00:28:25.922700,1970-01-01 00:28:26.076000,-1,Unclassified,0.24528729915618896
4260,4772,1970-01-01 00:28:25.925700,1970-01-01 00:28:26.079000,-1,Unclassified,0.3553680181503296
4270,4782,1970-01-01 00:28:25.928700,1970-01-01 00:28:26.082000,-1,Unclassified,0.26148635149002075
4280,4792,1970-01-01 00:28:25.931700,1970-01-01 00:28:26.085000,-1,Unclassified,0.3389819264411926
4290,4802,1970-01-01 00:28:25.934700,1970-01-01 00:28:26.088000,-1,Unclassified,0.2441767156124115
4300,4812,1970-01-01 00:28:25.937700,1970-01-01 00:28:26.091000,-1,Unclassified,0.41189947724342346
4310,4822,1970-01-01 00:28:25.940700,1970-01-01 00:28:26.094000,-1,Unclassified,0.32629990577697754
4320,4832,1970-01-01 00:28:25.943700,1970-01-01 00:28:26.097000,-1,Unclassified,0.2850678861141205
4330,4842,1970-01-01 00:28:25.946700,1970-01-01 00:28:26.100000,-1,Unclassified,0.2934778034687042
4340,4852,1970-01-01 00:28:25.949700,1970-01-01 00:28:26.103000,-1,Unclassified,0.3556809425354004
4350,4862,1970-01-01 00:28:25.952700,1970-01-01 00:28:26.106000,-1,Unclassified,0.49298974871635437
4360,4872,1970-01-01 00:28:25.955700,1970-01-01 00:28:26.109000,-1,Unclassified,0.31674110889434814
4370,4882,1970-01-01 00:28:25.958700,1970-01-01 00:28:26.112000,-1,Unclassified,0.27189797163009644
4380,4892,1970-01-01 00:28:25.961700,1970-01-01 00:28:26.115000,-1,Unclassified,0.37203100323677063
4390,4902,1970-01-01 00:28:25.964700,1970-01-01 00:28:26.118000,-1,Unclassified,0.3879818320274353
4400,4912,1970-01-01 00:28:25.967700,1970-01-01 00:28:26.121000,-1,Unclassified,0.33503055572509766
4410,4922,1970-01-01 00:28:25.970700,1970-01-01 00:28:26.124000,-1,Unclassified,0.2482919842004776
4420,4932,1970-01-01 00:28:25.973700,1970-01-01 00:28:26.127000,-1,Unclassified,0.2686576843261719
4430,4942,1970-01-01 00:28:25.976700,1970-01-01 00:28:26.130000,-1,Unclassified,0.25935906171798706
4440,4952,1970-01-01 00:28:25.979700,1970-01-01 00:28:26.133000,-1,Unclassified,0.2554570436477661
4450,4962,1970-01-01 00:28:25.982700,1970-01-01 00:28:26.136000,-1,Unclassified,0.28023862838745117
4460,4972,1970-01-01 00:28:25.985700,1970-01-01 00:28:26.139000,-1,Unclassified,0.26900938153266907
4470,4982,1970-01-01 00:28:25.988700,1970-01-01 00:28:26.142000,-1,Unclassified,0.24996131658554077
4480,4992,1970-01-01 00:28:25.991700,1970-01-01 00:28:26.145000,-1,Unclassified,0.3536117374897003
4490,5002,1970-01-01 00:28:25.994700,1970-01-01 00:28:26.148000,-1,Unclassified,0.30887019634246826
4500,5012,1970-01-01 00:28:25.997700,1970-01-01 00:28:26.151000,-1,Unclassified,0.2852467894554138
4510,5022,1970-01-01 00:28:26.000700,1970-01-01 00:28:26.154000,-1,Unclassified,0.23296517133712769
4520,5032,1970-01-01 00:28:26.003700,1970-01-01 00:28:26.157000,-1,Unclassified,0.2364806979894638
4530,5042,1970-01-01 00:28:26.006700,1970-01-01 00:28:26.160000,-1,Unclassified,0.2150155007839203
4540,5052,1970-01-01 00:28:26.009700,1970-01-01 00:28:26.163000,-1,Unclassified,0.22974541783332825
4550,5062,1970-01-01 00:28:26.012700,1970-01-01 00:28:26.166000,-1,Unclassified,0.25720906257629395
4560,5072,1970-01-01 00:28:26.015700,1970-01-01 00:28:26.169000,-1,Unclassified,0.22535380721092224
4570,5082,1970-01-01 00:28:26.018700,1970-01-01 00:28:26.172000,-1,Unclassified,0.28533411026000977
4580,5092,1970-01-01 00:28:26.021700,1970-01-01 00:28:26.175000,-1,Unclassified,0.2778967022895813
4590,5102,1970-01-01 00:28:26.024700,1970-01-01 00:28:26.178000,-1,Unclassified,0.29592254757881165
4600,5112,1970-01-01 00:28:26.027700,1970-01-01 00:28:26.181000,-1,Unclassified,0.2684774100780487
4610,5122,1970-01-01 00:28:26.030700,1970-01-01 00:28:26.184000,-1,Unclassified,0.3155187666416168
4620,5132,1970-01-01 00:28:26.033700,1970-01-01 00:28:26.187000,-1,Unclassified,0.28698861598968506
4630,5142,1970-01-01 00:28:26.036700,1970-01-01 00:28:26.190000,-1,Unclassified,0.2795947194099426
4640,5152,1970-01-01 00:28:26.039700,1970-01-01 00:28:26.193000,-1,Unclassified,0.34097230434417725
4650,5162,1970-01-01 00:28:26.042700,1970-01-01 00:28:26.196000,-1,Unclassified,0.31819969415664673
4660,5172,1970-01-01 00:28:26.045700,1970-01-01 00:28:26.199000,-1,Unclassified,0.37848779559135437
4670,5182,1970-01-01 00:28:26.048700,1970-01-01 00:28:26.202000,-1,Unclassified,0.3738166093826294
4680,5192,1970-01-01 00:28:26.051700,1970-01-01 00:28:26.205000,-1,Unclassified,0.3743947744369507
4690,5202,1970-01-01 00:28:26.054700,1970-01-01 00:28:26.208000,-1,Unclassified,0.38979071378707886
4700,5212,1970-01-01 00:28:26.057700,1970-01-01 00:28:26.211000,-1,Unclassified,0.40305906534194946
4710,5222,1970-01-01 00:28:26.060700,1970-01-01 00:28:26.214000,-1,Unclassified,0.379745751619339
4720,5232,1970-01-01 00:28:26.063700,1970-01-01 00:28:26.217000,-1,Unclassified,0.3886868953704834
4730,5242,1970-01-01 00:28:26.066700,1970-01-01 00:28:26.220000,-1,Unclassified,0.3569362461566925
4740,5252,1970-01-01 00:28:26.069700,1970-01-01 00:28:26.223000,-1,Unclassified,0.35206839442253113
4750,5262,1970-01-01 00:28:26.072700,1970-01-01 00:28:26.226000,-1,Unclassified,0.3570103049278259
4760,5272,1970-01-01 00:28:26.075700,1970-01-01 00:28:26.229000,-1,Unclassified,0.3520389199256897
4770,5282,1970-01-01 00:28:26.078700,1970-01-01 00:28:26.232000,-1,Unclassified,0.29363468289375305
4780,5292,1970-01-01 00:28:26.081700,1970-01-01 00:28:26.235000,-1,Unclassified,0.322539746761322
4790,5302,1970-01-01 00:28:26.084700,1970-01-01 00:28:26.238000,-1,Unclassified,0.27523136138916016
4800,5312,1970-01-01 00:28:26.087700,1970-01-01 00:28:26.241000,-1,Unclassified,0.2972436547279358
4810,5322,1970-01-01 00:28:26.090700,1970-01-01 00:28:26.244000,-1,Unclassified,0.29587432742118835
4820,5332,1970-01-01 00:28:26.093700,1970-01-01 00:28:26.247000,-1,Unclassified,0.3064284026622772
4830,5342,1970-01-01 00:28:26.096700,1970-01-01 00:28:26.250000,-1,Unclassified,0.29054975509643555
4840,5352,1970-01-01 00:28:26.099700,1970-01-01 00:28:26.253000,-1,Unclassified,0.32640528678894043
4850,5362,1970-01-01 00:28:26.102700,1970-01-01 00:28:26.256000,-1,Unclassified,0.2716614902019501
4860,5372,1970-01-01 00:28:26.105700,1970-01-01 00:28:26.259000,-1,Unclassified,0.37852832674980164
4870,5382,1970-01-01 00:28:26.108700,1970-01-01 00:28:26.262000,-1,Unclassified,0.45668476819992065
4880,5392,1970-01-01 00:28:26.111700,1970-01-01 00:28:26.265000,-1,Unclassified,0.3364114761352539
4890,5402,1970-01-01 00:28:26.114700,1970-01-01 00:28:26.268000,-1,Unclassified,0.4107338786125183
4900,5412,1970-01-01 00:28:26.117700,1970-01-01 00:28:26.271000,-1,Unclassified,0.28347548842430115
4910,5422,1970-01-01 00:28:26.120700,1970-01-01 00:28:26.274000,-1,Unclassified,0.3469155430793762
4920,5432,1970-01-01 00:28:26.123700,1970-01-01 00:28:26.277000,-1,Unclassified,0.29444578289985657
4930,5442,1970-01-01 00:28:26.126700,1970-01-01 00:28:26.280000,-1,Unclassified,0.34101545810699463
4940,5452,1970-01-01 00:28:26.129700,1970-01-01 00:28:26.283000,-1,Unclassified,0.28896403312683105
4950,5462,1970-01-01 00:28:26.132700,1970-01-01 00:28:26.286000,-1,Unclassified,0.30163049697875977
4960,5472,1970-01-01 00:28:26.135700,1970-01-01 00:28:26.289000,-1,Unclassified,0.28831642866134644
