,train_loss,train_acc,val_loss,val_acc
0,3.339970873205701,0.09392265193370165,1.8103095293045044,0.14563106796116504
1,2.5756488491817073,0.22099447513812154,1.8172210454940796,0.14563106796116504
2,2.1839995976969684,0.21823204419889503,1.8238728046417236,0.14563106796116504
3,1.9137819030666878,0.24033149171270718,1.8260093927383423,0.14563106796116504
4,1.7316468394263673,0.2513812154696133,1.8234007358551025,0.14563106796116504
5,1.6446850675245674,0.2900552486187845,1.816391110420227,0.14563106796116504
6,1.6261639970442208,0.292817679558011,1.806192398071289,0.18446601941747573
7,1.62772669779003,0.3011049723756906,1.7951457500457764,0.1941747572815534
8,1.6141716478937898,0.31215469613259667,1.7857011556625366,0.1650485436893204
9,1.5878900322466265,0.3342541436464088,1.775925874710083,0.1650485436893204
10,1.5734884877231239,0.356353591160221,1.761833667755127,0.18446601941747573
11,1.5713468882260402,0.34806629834254144,1.7437101602554321,0.21359223300970873
12,1.5639406106748635,0.35082872928176795,1.72258722782135,0.30097087378640774
13,1.558656845962145,0.3453038674033149,1.7011311054229736,0.3106796116504854
14,1.5535264838466327,0.356353591160221,1.681501030921936,0.33980582524271846
15,1.5489767980839007,0.3425414364640884,1.6631909608840942,0.34951456310679613
16,1.5445159726379984,0.34806629834254144,1.6474354267120361,0.3300970873786408
17,1.5406582605772914,0.35082872928176795,1.6349804401397705,0.3300970873786408
18,1.538663087628823,0.356353591160221,1.621215581893921,0.3300970873786408
19,1.534058114441719,0.34806629834254144,1.6060394048690796,0.33980582524271846
20,1.532056085312564,0.35082872928176795,1.591971516609192,0.33980582524271846
21,1.5267034281683232,0.35911602209944754,1.5783950090408325,0.3300970873786408
22,1.5239713126124599,0.35082872928176795,1.5678621530532837,0.33980582524271846
23,1.5194731147249758,0.34806629834254144,1.5567981004714966,0.3592233009708738
24,1.5198133327684349,0.35082872928176795,1.550736904144287,0.34951456310679613
25,1.517256943560437,0.36187845303867405,1.5408295392990112,0.3592233009708738
26,1.5153750826640682,0.36187845303867405,1.525045394897461,0.3592233009708738
27,1.5109088210111166,0.36187845303867405,1.5124579668045044,0.3786407766990291
28,1.5105019807815552,0.3453038674033149,1.5103017091751099,0.34951456310679613
29,1.5034920187944865,0.36187845303867405,1.5095208883285522,0.36893203883495146
30,1.5031949413415477,0.35911602209944754,1.50687575340271,0.36893203883495146
31,1.5019770623570647,0.34806629834254144,1.4976794719696045,0.3786407766990291
32,1.4990294355055245,0.3701657458563536,1.4881621599197388,0.36893203883495146
33,1.4972622974142844,0.36187845303867405,1.4809105396270752,0.3786407766990291
34,1.4934698277415492,0.36464088397790057,1.4778202772140503,0.36893203883495146
35,1.4969066493418994,0.34806629834254144,1.4799867868423462,0.3592233009708738
36,1.4915970267511862,0.36464088397790057,1.4776655435562134,0.36893203883495146
37,1.4859779335517251,0.35911602209944754,1.4760799407958984,0.3786407766990291
38,1.4856198156736173,0.36464088397790057,1.4701263904571533,0.3786407766990291
39,1.4828011462701618,0.3729281767955801,1.4632377624511719,0.4077669902912621
40,1.4795661268971902,0.35359116022099446,1.4573087692260742,0.39805825242718446
41,1.4766920719357486,0.36187845303867405,1.4600270986557007,0.3786407766990291
42,1.4761070276492207,0.3701657458563536,1.4614970684051514,0.36893203883495146
43,1.4705782733569488,0.3674033149171271,1.4614344835281372,0.39805825242718446
44,1.474108160530006,0.3729281767955801,1.4631099700927734,0.39805825242718446
45,1.4668846281852512,0.3784530386740331,1.4647127389907837,0.36893203883495146
46,1.471232004587163,0.3867403314917127,1.469306230545044,0.36893203883495146
47,1.4692845904366088,0.39779005524861877,1.466065526008606,0.36893203883495146
48,1.4617461881584883,0.39226519337016574,1.45961594581604,0.36893203883495146
49,1.4597480283916326,0.40331491712707185,1.4553470611572266,0.3592233009708738
50,1.4595585765100973,0.3867403314917127,1.453922152519226,0.3786407766990291
51,1.4563602979670571,0.39502762430939226,1.4527602195739746,0.3786407766990291
52,1.457345133986921,0.3812154696132597,1.4520807266235352,0.36893203883495146
53,1.454521004666281,0.3784530386740331,1.453618049621582,0.3786407766990291
54,1.4556932502030009,0.3839779005524862,1.4552782773971558,0.3786407766990291
55,1.452583703546893,0.3839779005524862,1.4600715637207031,0.3786407766990291
56,1.4499796767261146,0.39779005524861877,1.4619293212890625,0.3592233009708738
57,1.447860167171415,0.4005524861878453,1.4637998342514038,0.3786407766990291
58,1.447304236954747,0.39226519337016574,1.4617103338241577,0.3592233009708738
59,1.443168929927257,0.3839779005524862,1.461019515991211,0.36893203883495146
60,1.443377751671807,0.3839779005524862,1.460788607597351,0.3592233009708738
61,1.4436938611183376,0.3812154696132597,1.4601924419403076,0.3592233009708738
62,1.4444797671302247,0.39226519337016574,1.46078622341156,0.39805825242718446
63,1.441844302646363,0.4005524861878453,1.4618566036224365,0.39805825242718446
64,1.4427226228608612,0.3839779005524862,1.4611186981201172,0.39805825242718446
65,1.4401671781065715,0.4005524861878453,1.4602208137512207,0.4077669902912621
66,1.4397998501582698,0.4005524861878453,1.4600203037261963,0.4174757281553398
67,1.4398647856317173,0.39226519337016574,1.459307074546814,0.39805825242718446
68,1.4376165656095052,0.39779005524861877,1.4581633806228638,0.4077669902912621
69,1.437766245056911,0.39779005524861877,1.4567571878433228,0.3786407766990291
70,1.438235785421087,0.3729281767955801,1.4556726217269897,0.3592233009708738
71,1.4367281264363072,0.3701657458563536,1.454857349395752,0.3592233009708738
