timestamp,open,high,low,close
1704176700000,1.1031,1.1033,1.1029,1.10317
1704177000000,1.10317,1.10334,1.1029,1.1032
1704177300000,1.10322,1.10333,1.103,1.10331
1704177600000,1.1034,1.1035,1.1031,1.10336
1704177900000,1.1032,1.10351,1.1031,1.10341
1704178200000,1.10333,1.1034,1.1027,1.10283
1704178500000,1.10286,1.103,1.1025,1.10286
1704178800000,1.10285,1.1031,1.1023,1.10266
1704179100000,1.10264,1.1031,1.1024,1.10284
1704179400000,1.10285,1.1031,1.1026,1.1028
1704179700000,1.10282,1.10314,1.1027,1.10296
1704180000000,1.10299,1.10364,1.1027,1.10361
1704180300000,1.1034,1.1038,1.1033,1.10372
1704180600000,1.1037,1.10381,1.1033,1.10371
1704180900000,1.10368,1.10373,1.1033,1.1034
1704181200000,1.10362,1.1037,1.10297,1.10298
1704181500000,1.103,1.10315,1.1026,1.103
1704181800000,1.10304,1.10307,1.1021,1.10224
1704182100000,1.10223,1.1025,1.1015,1.10155
1704182400000,1.10155,1.10293,1.10155,1.1027
1704182700000,1.10271,1.10298,1.1022,1.10295
1704183000000,1.103,1.10388,1.1029,1.10323
1704183300000,1.10322,1.1035,1.1027,1.10302
1704183600000,1.10301,1.1031,1.1027,1.103
1704183900000,1.1028,1.1031,1.1026,1.10293
1704184200000,1.10287,1.10329,1.1027,1.10307
1704184500000,1.10307,1.10314,1.1027,1.10296
1704184800000,1.10298,1.1031,1.1027,1.10293
1704185100000,1.10293,1.1033,1.1027,1.10311
1704185400000,1.1031,1.1033,1.1027,1.10303
1704185700000,1.10298,1.1031,1.1024,1.10299
1704186000000,1.10298,1.1035,1.1028,1.1031
1704186300000,1.10313,1.10353,1.103,1.10329
1704186600000,1.10328,1.10364,1.10297,1.10348
1704186900000,1.1035,1.1038,1.1032,1.10352
1704187200000,1.10354,1.1037,1.1032,1.10336
1704187500000,1.10339,1.10356,1.1032,1.10333
1704187800000,1.1033,1.1035,1.1029,1.10319
1704188100000,1.10318,1.10322,1.1027,1.10288
1704188400000,1.10281,1.103,1.1018,1.10196
1704188700000,1.10195,1.10195,1.10099,1.10191
1704189000000,1.1019,1.10201,1.1015,1.10166
1704189300000,1.10171,1.10173,1.1013,1.1015
1704189600000,1.1015,1.10171,1.1009,1.10113
1704189900000,1.10111,1.10114,1.1004,1.1006
1704190200000,1.10064,1.10066,1.0996,1.10002
1704190500000,1.10001,1.10032,1.0997,1.10021
1704190800000,1.10024,1.10051,1.1001,1.10031
1704191100000,1.1003,1.10058,1.1001,1.1004
1704191400000,1.10041,1.101,1.1001,1.1006
1704191700000,1.10077,1.101,1.1005,1.10087
1704192000000,1.10079,1.10102,1.1006,1.10098
1704192300000,1.10089,1.1011,1.1007,1.10106
1704192600000,1.101,1.10112,1.1006,1.10083
1704192900000,1.10083,1.1009,1.1001,1.10075
1704193200000,1.10076,1.1008,1.1001,1.10025
1704193500000,1.10034,1.1005,1.0997,1.0998
1704193800000,1.0999,1.0999,1.0988,1.09896
1704194100000,1.09895,1.09922,1.0981,1.09829
1704194400000,1.0983,1.09834,1.0978,1.09832
1704194700000,1.09827,1.09846,1.0979,1.09804
1704195000000,1.09804,1.09804,1.0975,1.09764
1704195300000,1.09764,1.0978,1.0971,1.09742
1704195600000,1.09741,1.0975,1.0969,1.09711
1704195900000,1.0971,1.09712,1.0966,1.09703
1704196200000,1.09702,1.09728,1.0967,1.09688
1704196500000,1.09687,1.09703,1.0966,1.09692
1704196800000,1.09692,1.0972,1.0967,1.09718
1704197100000,1.09719,1.0972,1.0967,1.09712
1704197400000,1.0969,1.0972,1.0967,1.09694
1704197700000,1.09694,1.097,1.0964,1.09653
1704198000000,1.09655,1.0966,1.0961,1.09648
1704198300000,1.0965,1.0968,1.0963,1.09655
1704198600000,1.09656,1.09682,1.0964,1.09676
1704198900000,1.09675,1.0968,1.0957,1.09594
1704199200000,1.096,1.0964,1.0957,1.09609
1704199500000,1.0961,1.09633,1.0957,1.09629
1704199800000,1.09632,1.09634,1.0958,1.09598
1704200100000,1.09597,1.096,1.0952,1.0953
1704200400000,1.09538,1.09578,1.0953,1.09548
1704200700000,1.09544,1.09563,1.0953,1.09558
1704201000000,1.09565,1.0959,1.0953,1.09579
1704201300000,1.0958,1.09622,1.0956,1.0958
1704201600000,1.09583,1.0959,1.0951,1.09566
1704201900000,1.09567,1.09608,1.0955,1.09579
1704202200000,1.09582,1.09651,1.0956,1.09639
1704202500000,1.0964,1.09642,1.0959,1.09618
1704202800000,1.0962,1.0965,1.096,1.09644
1704203100000,1.09643,1.0965,1.0958,1.09592
1704203400000,1.09593,1.09594,1.095,1.09511
1704203700000,1.09512,1.09551,1.09488,1.09522
1704204000000,1.09521,1.09573,1.0949,1.09497
1704204300000,1.09501,1.0951,1.09455,1.09486
1704204600000,1.09487,1.09494,1.0944,1.09463
1704204900000,1.0946,1.0949,1.0944,1.09477
1704205200000,1.09477,1.09519,1.0945,1.09502
1704205500000,1.09496,1.0954,1.0948,1.09521
1704205800000,1.09513,1.09575,1.095,1.09568
1704206100000,1.09575,1.0961,1.0953,1.09584
1704206400000,1.09575,1.09638,1.0952,1.09571
1704206700000,1.09572,1.09641,1.0951,1.0954
1704207000000,1.0954,1.09608,1.0952,1.09545
1704207300000,1.09545,1.09631,1.09528,1.09631
1704207600000,1.09633,1.09683,1.09598,1.0961
1704207900000,1.09611,1.09628,1.0955,1.09573
1704208200000,1.09569,1.09604,1.0954,1.09577
1704208500000,1.09578,1.09615,1.0952,1.09577
1704208800000,1.09574,1.09612,1.0955,1.09603
1704209100000,1.09603,1.09619,1.0955,1.09593
1704209400000,1.09586,1.09592,1.0952,1.09557
1704209700000,1.0955,1.09563,1.0949,1.09544
1704210000000,1.09536,1.09559,1.095,1.09524
1704210300000,1.09526,1.09558,1.0948,1.095
1704210600000,1.09501,1.09522,1.0945,1.09466
1704210900000,1.09465,1.09492,1.09404,1.09436
1704211200000,1.09436,1.09453,1.094,1.09435
1704211500000,1.09443,1.09531,1.0943,1.09526
1704211800000,1.0953,1.09581,1.0952,1.09573
1704212100000,1.09574,1.0959,1.0955,1.09578
1704212400000,1.09579,1.09606,1.0955,1.09602
1704212700000,1.09602,1.0962,1.0956,1.09578
1704213000000,1.09579,1.0958,1.0952,1.09535
1704213300000,1.09532,1.09544,1.0947,1.09483
1704213600000,1.09481,1.0949,1.0943,1.09465
1704213900000,1.09465,1.0954,1.0944,1.09538
1704214200000,1.09536,1.0957,1.0952,1.09541
1704214500000,1.09546,1.0958,1.0953,1.09564
1704214800000,1.09563,1.09576,1.0953,1.09553
1704215100000,1.09553,1.0956,1.095,1.0952
1704215400000,1.09519,1.0952,1.0947,1.09508
1704215700000,1.09508,1.09523,1.09457,1.0949
1704216000000,1.09489,1.09535,1.0946,1.09533
1704216300000,1.09532,1.0956,1.0951,1.09534
1704216600000,1.09533,1.09561,1.0951,1.09527
1704216900000,1.09526,1.09555,1.0951,1.09537
1704217200000,1.09537,1.0955,1.095,1.09513
1704217500000,1.09516,1.0953,1.0949,1.09516
1704217800000,1.09518,1.09527,1.0949,1.09515
1704218100000,1.09514,1.0952,1.09468,1.09503
1704218400000,1.0951,1.09516,1.0947,1.09502
1704218700000,1.09501,1.0951,1.0947,1.09498
1704219000000,1.095,1.09543,1.0948,1.09531
1704219300000,1.0953,1.09544,1.0951,1.09535
1704219600000,1.0954,1.0956,1.0953,1.09545
1704219900000,1.09544,1.09559,1.0952,1.0954
1704220200000,1.0954,1.09551,1.0952,1.09544
1704220500000,1.09546,1.0955,1.0949,1.0951
1704220800000,1.09511,1.09511,1.0947,1.09483
1704221100000,1.09484,1.09504,1.0947,1.09496
1704221400000,1.09495,1.09496,1.0946,1.09481
1704221700000,1.09477,1.09494,1.0945,1.09468
1704222000000,1.0947,1.0948,1.0944,1.09446
1704222300000,1.09446,1.0946,1.0941,1.09443
1704222600000,1.0944,1.0948,1.0942,1.09466
1704222900000,1.09462,1.0947,1.0943,1.09451
1704223200000,1.09449,1.09482,1.0943,1.09475
1704223500000,1.09474,1.095,1.0945,1.0949
1704223800000,1.0948,1.09501,1.0944,1.09464
1704224100000,1.09463,1.09484,1.0944,1.09466
1704224400000,1.09469,1.0949,1.0945,1.0946
1704224700000,1.09481,1.09488,1.0943,1.09453
1704225000000,1.09452,1.09478,1.0944,1.09475
1704225300000,1.09476,1.09476,1.0943,1.09463
1704225600000,1.09465,1.0948,1.0944,1.09459
1704225900000,1.0946,1.09502,1.0944,1.09492
1704226200000,1.09495,1.09512,1.0946,1.09482
1704226500000,1.09483,1.09504,1.0946,1.09487
1704226800000,1.09487,1.0951,1.0947,1.09499
1704227100000,1.09499,1.095,1.0944,1.0945
1704227400000,1.09458,1.09484,1.0945,1.09476
1704227700000,1.09477,1.0949,1.0945,1.09473
1704228000000,1.09471,1.09481,1.0945,1.09468
1704228300000,1.09467,1.0948,1.0945,1.09462
1704228600000,1.09472,1.0949,1.0945,1.09483
1704228900000,1.09483,1.09483,1.094,1.09431
1704229200000,1.0943,1.09431,1.094,1.09429
1704229500000,1.0943,1.09431,1.0938,1.0938
1704229800000,1.09399,1.09414,1.0938,1.09413
1704230100000,1.09414,1.0942,1.0939,1.0939
1704230400000,1.09406,1.0943,1.0939,1.09419
1704230700000,1.09418,1.09423,1.0938,1.09382
1704231000000,1.09382,1.0941,1.0937,1.09401
1704231300000,1.09402,1.09411,1.0938,1.09405
1704231600000,1.09405,1.09413,1.0939,1.09405
1704231900000,1.0939,1.0943,1.0939,1.0942
1704232200000,1.09422,1.09422,1.094,1.09411
1704232500000,1.09412,1.09412,1.0939,1.0939
1704232800000,1.0939,1.0949,1.09343,1.09409
1704233100000,1.0946,1.0946,1.09396,1.0944
1704233400000,1.0942,1.0945,1.09389,1.09389
1704233700000,1.0944,1.0945,1.0937,1.0942
1704234000000,1.09392,1.0944,1.09373,1.0942
1704234300000,1.09397,1.0943,1.09372,1.09388
1704234600000,1.09391,1.0941,1.09379,1.0938
1704234900000,1.0939,1.0941,1.0938,1.09404
1704235200000,1.0938,1.0941,1.0938,1.09398
1704235500000,1.09397,1.0941,1.0938,1.0939
1704235800000,1.094,1.09435,1.0939,1.09407
1704236100000,1.09408,1.09454,1.0939,1.09396
1704236400000,1.09413,1.09433,1.0939,1.0941
1704236700000,1.09417,1.0944,1.0941,1.0941
1704237000000,1.09429,1.0945,1.0941,1.09427
1704237300000,1.0941,1.0944,1.094,1.09424
1704237600000,1.09426,1.0943,1.094,1.09424
1704237900000,1.09421,1.09431,1.094,1.09425
1704238200000,1.09427,1.0944,1.094,1.09425
1704238500000,1.09427,1.0943,1.094,1.09428
1704238800000,1.09429,1.0943,1.094,1.0941
1704239100000,1.09416,1.09421,1.094,1.09418
1704239400000,1.09416,1.09434,1.094,1.09432
1704239700000,1.09433,1.0944,1.0939,1.094
1704240000000,1.09415,1.0943,1.094,1.09423
1704240300000,1.09428,1.0944,1.0941,1.09436
1704240600000,1.09437,1.0945,1.0942,1.09447
1704240900000,1.09446,1.0947,1.0942,1.09451
1704241200000,1.0945,1.0949,1.0943,1.09474
1704241500000,1.09479,1.095,1.0945,1.09489
1704241800000,1.09485,1.0952,1.0947,1.09496
1704242100000,1.09497,1.09504,1.0948,1.09493
1704242400000,1.095,1.095,1.0947,1.09499
1704242700000,1.095,1.095,1.0947,1.0947
1704243000000,1.09499,1.09505,1.0947,1.09489
1704243300000,1.09488,1.09503,1.0947,1.09494
1704243600000,1.09493,1.0951,1.0947,1.0948
1704243900000,1.09488,1.095,1.0947,1.09482
1704244200000,1.09486,1.095,1.0947,1.09498
1704244500000,1.09497,1.09497,1.0944,1.09472
1704244800000,1.09475,1.09492,1.0945,1.09483
1704245100000,1.09486,1.09513,1.0946,1.09508
1704245400000,1.09509,1.0953,1.0948,1.09525
1704245700000,1.09524,1.0955,1.095,1.0952
1704246000000,1.0951,1.09544,1.0951,1.0954
1704246300000,1.09538,1.0955,1.0951,1.0953
1704246600000,1.09531,1.0954,1.0951,1.0953
1704246900000,1.09525,1.09531,1.0949,1.09514
1704247200000,1.09511,1.0953,1.0948,1.0953
1704247500000,1.09528,1.09531,1.095,1.09515
1704247800000,1.09513,1.0952,1.0949,1.09507
1704248100000,1.09508,1.09511,1.0948,1.09504
1704248400000,1.09503,1.0951,1.0947,1.0947
1704248700000,1.0949,1.095,1.0947,1.09486
1704249000000,1.09486,1.095,1.0947,1.09495
1704249300000,1.09494,1.095,1.0948,1.09496
1704249600000,1.09497,1.095,1.0947,1.095
1704249900000,1.09494,1.09513,1.0947,1.09508
1704250200000,1.09505,1.0952,1.0949,1.0951
1704250500000,1.09513,1.0953,1.095,1.09523
1704250800000,1.09522,1.09523,1.0949,1.0952
1704251100000,1.09521,1.0955,1.095,1.09529
1704251400000,1.0953,1.0954,1.0948,1.0948
1704251700000,1.09489,1.0951,1.0947,1.09506
1704252000000,1.09504,1.0952,1.0948,1.09514
1704252300000,1.09512,1.0954,1.0949,1.09535
1704252600000,1.09532,1.09552,1.0952,1.09551
1704252900000,1.0955,1.0959,1.0953,1.09583
1704253200000,1.09582,1.096,1.0956,1.09593
1704253500000,1.09594,1.0962,1.0958,1.09614
1704253800000,1.09615,1.09622,1.0959,1.09598
1704254100000,1.09599,1.09611,1.0958,1.09608
1704254400000,1.096,1.09625,1.0959,1.09614
1704254700000,1.09613,1.0962,1.0958,1.09596
1704255000000,1.096,1.09613,1.0958,1.09604
1704255300000,1.09607,1.09612,1.0959,1.09604
1704255600000,1.09603,1.0962,1.0959,1.09617
1704255900000,1.09617,1.0962,1.0958,1.09603
1704256200000,1.09602,1.0962,1.0958,1.09611
1704256500000,1.09612,1.0962,1.0958,1.09595
1704256800000,1.09596,1.0961,1.0958,1.09597
1704257100000,1.09598,1.096,1.0957,1.09593
1704257400000,1.0959,1.096,1.0957,1.0959
1704257700000,1.0958,1.09625,1.0957,1.09621
1704258000000,1.09625,1.0963,1.096,1.09609
1704258300000,1.0961,1.0962,1.0959,1.09604
1704258600000,1.096,1.0962,1.0959,1.09607
1704258900000,1.096,1.0962,1.0959,1.09613
1704259200000,1.0961,1.0962,1.0959,1.09614
1704259500000,1.09617,1.09623,1.0957,1.0959
1704259800000,1.09585,1.09604,1.0957,1.09592
1704260100000,1.09594,1.0961,1.0957,1.09592
1704260400000,1.0959,1.09593,1.0955,1.09566
1704260700000,1.09567,1.0957,1.0954,1.09552
1704261000000,1.09553,1.0956,1.0951,1.09534
1704261300000,1.09534,1.0954,1.095,1.0951
1704261600000,1.09511,1.0955,1.095,1.09542
1704261900000,1.0954,1.0956,1.0952,1.09545
1704262200000,1.09545,1.0957,1.0952,1.09563
1704262500000,1.09563,1.0957,1.0953,1.09559
1704262800000,1.09556,1.0956,1.0953,1.09559
1704263100000,1.09556,1.09584,1.0954,1.0957
1704263400000,1.09578,1.0959,1.0956,1.0959
1704263700000,1.09584,1.0959,1.0957,1.09585
1704264000000,1.09586,1.0959,1.0957,1.09588
1704264300000,1.09583,1.096,1.0957,1.09593
1704264600000,1.09593,1.0961,1.0957,1.09587
1704264900000,1.09586,1.09605,1.0957,1.09584
1704265200000,1.09581,1.09594,1.0954,1.09562
1704265500000,1.0957,1.096,1.0954,1.09591
1704265800000,1.09589,1.096,1.0954,1.09552
1704266100000,1.09551,1.09552,1.095,1.09531
1704266400000,1.09527,1.09581,1.0951,1.09574
1704266700000,1.09571,1.0959,1.0954,1.09577
1704267000000,1.09577,1.09627,1.0956,1.09601
1704267300000,1.0961,1.0961,1.0956,1.09595
1704267600000,1.09594,1.09603,1.0956,1.09575
1704267900000,1.09574,1.0958,1.0954,1.0956
1704268200000,1.0954,1.0961,1.0954,1.09604
1704268500000,1.09603,1.09626,1.0958,1.09603
1704268800000,1.09604,1.0965,1.0956,1.096
1704269100000,1.09607,1.09641,1.0959,1.09628
1704269400000,1.09635,1.0966,1.0959,1.09638
1704269700000,1.09642,1.09643,1.0959,1.09633
1704270000000,1.0964,1.09642,1.0958,1.09583
1704270300000,1.09584,1.09588,1.09499,1.09528
1704270600000,1.09529,1.09551,1.0949,1.09523
1704270900000,1.09525,1.09572,1.0951,1.09563
1704271200000,1.09566,1.0958,1.0951,1.09554
1704271500000,1.09556,1.09565,1.0951,1.09528
1704271800000,1.0951,1.0955,1.095,1.09544
1704272100000,1.09543,1.09554,1.095,1.0953
1704272400000,1.09525,1.09561,1.0951,1.09559
1704272700000,1.09559,1.09563,1.0949,1.09514
1704273000000,1.0951,1.09515,1.09427,1.09435
1704273300000,1.09433,1.09452,1.0936,1.0941
1704273600000,1.09408,1.09416,1.0938,1.09414
1704273900000,1.09415,1.09421,1.0936,1.09389
1704274200000,1.09387,1.0943,1.0937,1.09413
1704274500000,1.09414,1.09442,1.0939,1.09441
1704274800000,1.09442,1.09443,1.0938,1.09391
1704275100000,1.09391,1.09417,1.0935,1.09364
1704275400000,1.09363,1.0939,1.0933,1.0936
1704275700000,1.09364,1.0937,1.0933,1.09363
1704276000000,1.09363,1.09391,1.0933,1.09373
1704276300000,1.09373,1.09381,1.0933,1.09358
1704276600000,1.09359,1.09367,1.0932,1.0935
1704276900000,1.0935,1.0936,1.0931,1.09316
1704277200000,1.09315,1.0934,1.09286,1.09329
1704277500000,1.09333,1.09333,1.0928,1.09296
1704277800000,1.09294,1.09344,1.09288,1.09331
1704278100000,1.0933,1.09333,1.0925,1.09275
1704278400000,1.09274,1.09296,1.0925,1.09279
1704278700000,1.09276,1.0931,1.0926,1.09288
1704279000000,1.09289,1.09342,1.0927,1.09323
1704279300000,1.09322,1.09323,1.0926,1.09279
1704279600000,1.0928,1.09299,1.0923,1.09251
1704279900000,1.09252,1.09276,1.0922,1.09238
1704280200000,1.09242,1.0926,1.0921,1.09228
1704280500000,1.09224,1.09255,1.0919,1.0924
1704280800000,1.09249,1.09254,1.0921,1.09231
1704281100000,1.09232,1.0924,1.092,1.09222
1704281400000,1.09227,1.09228,1.0917,1.09197
1704281700000,1.09196,1.09235,1.0919,1.0921
1704282000000,1.0921,1.09214,1.0915,1.09179
1704282300000,1.09175,1.09211,1.0915,1.09208
1704282600000,1.0921,1.09211,1.0917,1.09205
1704282900000,1.09198,1.09208,1.0916,1.09198
1704283200000,1.09195,1.09226,1.0918,1.09208
1704283500000,1.09209,1.09214,1.0917,1.09208
1704283800000,1.09208,1.09258,1.0919,1.09257
1704284100000,1.09257,1.09301,1.0923,1.09288
1704284400000,1.09294,1.09321,1.0926,1.09273
1704284700000,1.0927,1.09294,1.0924,1.09262
1704285000000,1.0926,1.09282,1.0923,1.09249
1704285300000,1.09252,1.0927,1.0918,1.09195
1704285600000,1.09194,1.09225,1.0917,1.09205
1704285900000,1.09198,1.09228,1.0918,1.09198
1704286200000,1.09192,1.0925,1.0918,1.0921
1704286500000,1.09228,1.09228,1.0914,1.09169
1704286800000,1.09166,1.09209,1.0915,1.09182
1704287100000,1.09176,1.09203,1.0916,1.09189
1704287400000,1.09188,1.09211,1.0916,1.09179
1704287700000,1.09178,1.09191,1.09147,1.09171
1704288000000,1.09171,1.09192,1.0909,1.09142
1704288300000,1.09142,1.09222,1.0912,1.09204
1704288600000,1.09207,1.09286,1.0918,1.09272
1704288900000,1.09266,1.09295,1.0923,1.09285
1704289200000,1.09282,1.093,1.092,1.09213
1704289500000,1.09204,1.09234,1.0917,1.09194
1704289800000,1.09193,1.0923,1.0918,1.09198
1704290100000,1.092,1.09221,1.0915,1.09216
1704290400000,1.09215,1.09241,1.0916,1.09184
1704290700000,1.09184,1.09188,1.0912,1.09174
1704291000000,1.09172,1.09173,1.0912,1.09148
