timestamp,close
1706526000000,1.0823
1706529600000,1.08221
1706533200000,1.08203
1706536800000,1.0807
1706540400000,1.07974
1706544000000,1.0806
1706547600000,1.08115
1706551200000,1.08112
1706554800000,1.08189
1706558400000,1.08312
1706562000000,1.0831
1706565600000,1.0834
1706569200000,1.08335
1706572800000,1.08407
1706576400000,1.08347
1706580000000,1.08341
1706583600000,1.08304
1706587200000,1.08251
1706590800000,1.08223
1706594400000,1.0813
1706598000000,1.08224
1706601600000,1.08218
1706605200000,1.08267
1706608800000,1.08383
1706612400000,1.08419
1706616000000,1.08477
1706619600000,1.08343
1706623200000,1.08503
1706626800000,1.0835
1706630400000,1.08432
1706634000000,1.08387
1706637600000,1.08358
1706641200000,1.08457
1706644800000,1.0842
1706648400000,1.08449
1706652000000,1.08435
1706655600000,1.0842
1706659200000,1.0843
1706662800000,1.08311
1706666400000,1.08181
1706670000000,1.08186
1706673600000,1.08204
1706677200000,1.08203
1706680800000,1.08153
1706684400000,1.08162
1706688000000,1.0819
1706691600000,1.08223
1706695200000,1.0825
1706698800000,1.08391
1706702400000,1.08368
1706706000000,1.08576
1706709600000,1.08798
1706713200000,1.08613
1706716800000,1.0854
1706720400000,1.08494
1706724000000,1.08454
1706727600000,1.08406
1706731200000,1.08075
1706734800000,1.08174
1706738400000,1.08132
1706742000000,1.08037
1706745600000,1.08083
1706799600000,1.0826
1706803200000,1.08639
1706806800000,1.08726
1706810400000,1.08698
1706814000000,1.0872
1706817600000,1.08715
1706821200000,1.087
1706824800000,1.0871
1706828400000,1.0874
1706832000000,1.08725
1706835600000,1.08714
1706839200000,1.08783
1706842800000,1.08765
1706846400000,1.0873
1706850000000,1.08773
1706853600000,1.08756
1706857200000,1.08809
1706860800000,1.08794
1706864400000,1.08902
1706868000000,1.08845
1706871600000,1.08836
1706875200000,1.08803
1706878800000,1.08073
1706882400000,1.08089
1706886000000,1.08024
1706889600000,1.0786
1706893200000,1.07833
1706896800000,1.0788
1706900400000,1.07925
1706904000000,1.0793
1706907600000,1.0786
1707084000000,1.07795
1707087600000,1.07792
1707091200000,1.07724
1707094800000,1.07783
1707098400000,1.07785
1707102000000,1.07789
1707105600000,1.07788
1707109200000,1.07819
1707112800000,1.07778
1707116400000,1.07801
1707120000000,1.07668
1707123600000,1.07538
1707127200000,1.07494
1707130800000,1.07549
1707134400000,1.07498
1707138000000,1.07373
1707141600000,1.07418
1707145200000,1.07253
1707148800000,1.07353
1707152400000,1.07392
1707156000000,1.07441
1707159600000,1.07427
1707163200000,1.07425
1707166800000,1.07422
1707170400000,1.07432
1707174000000,1.07408
1707177600000,1.07438
1707181200000,1.07454
1707184800000,1.07458
1707188400000,1.07436
1707192000000,1.0749
1707195600000,1.07531
1707199200000,1.0751
1707202800000,1.07518
1707206400000,1.0746
1707210000000,1.07292
1707213600000,1.07292
1707217200000,1.07386
1707220800000,1.07359
1707224400000,1.07305
1707228000000,1.07402
1707231600000,1.07432
1707235200000,1.07504
1707238800000,1.07508
1707242400000,1.07535
1707246000000,1.07493
1707249600000,1.07565
1707253200000,1.07538
1707256800000,1.07542
1707260400000,1.07568
1707264000000,1.07589
1707267600000,1.07633
1707271200000,1.07632
1707274800000,1.07587
1707278400000,1.07588
1707282000000,1.07627
1707285600000,1.0761
1707289200000,1.07725
1707292800000,1.07628
1707296400000,1.07686
1707300000000,1.0764
1707303600000,1.07711
1707307200000,1.07734
1707310800000,1.07703
1707314400000,1.07713
1707318000000,1.07568
1707321600000,1.07677
1707325200000,1.07647
1707328800000,1.07712
1707332400000,1.07717
1707336000000,1.07727
1707339600000,1.07704
1707343200000,1.0771
1707346800000,1.07755
1707350400000,1.07777
1707354000000,1.0779
1707357600000,1.07829
1707361200000,1.0781
1707364800000,1.07797
1707368400000,1.07827
1707372000000,1.0784
1707375600000,1.07797
1707379200000,1.07773
1707382800000,1.0783
1707386400000,1.07717
1707390000000,1.07625
1707393600000,1.07568
1707397200000,1.07441
1707400800000,1.07649
1707404400000,1.07608
1707408000000,1.07734
1707411600000,1.07732
1707415200000,1.07766
1707418800000,1.07749
1707422400000,1.07777
1707426000000,1.07776
1707429600000,1.0776
1707433200000,1.07771
1707436800000,1.0772
1707440400000,1.07743
1707444000000,1.07761
1707447600000,1.07707
1707451200000,1.07711
1707454800000,1.07708
1707458400000,1.07745
1707462000000,1.07803
1707465600000,1.07727
1707469200000,1.0767
1707472800000,1.07667
1707476400000,1.07717
1707480000000,1.07672
1707483600000,1.07832
1707487200000,1.07816
1707490800000,1.07863
1707494400000,1.07815
1707498000000,1.07852
1707501600000,1.07866
1707505200000,1.07826
1707508800000,1.07862
1707512400000,1.0782
1707688800000,1.07839
1707692400000,1.07977
1707696000000,1.07984
1707699600000,1.07955
1707703200000,1.0793
1707706800000,1.07916
1707710400000,1.07904
1707714000000,1.07913
1707717600000,1.0792
1707721200000,1.08029
1707724800000,1.07754
1707728400000,1.0767
1707732000000,1.07768
1707735600000,1.07693
1707739200000,1.07696
1707742800000,1.07637
1707746400000,1.07721
1707750000000,1.07674
1707753600000,1.0771
1707757200000,1.078
1707760800000,1.07811
1707764400000,1.07695
1707768000000,1.07742
1707771600000,1.07707
1707775200000,1.07723
1707778800000,1.07713
1707782400000,1.07729
1707786000000,1.07667
1707789600000,1.0764
1707793200000,1.0762
1707796800000,1.07635
1707800400000,1.07669
1707804000000,1.07702
1707807600000,1.07713
1707811200000,1.07676
1707814800000,1.07666
1707818400000,1.07722
1707822000000,1.07782
1707825600000,1.0785
1707829200000,1.07086
1707832800000,1.07177
1707836400000,1.07168
1707840000000,1.07192
1707843600000,1.07142
1707847200000,1.07083
1707850800000,1.07012
1707854400000,1.07072
1707858000000,1.07082
1707861600000,1.07098
1707865200000,1.0707
1707868800000,1.07078
1707872400000,1.07113
1707876000000,1.07094
1707879600000,1.07125
1707883200000,1.07142
1707886800000,1.0714
1707890400000,1.07163
1707894000000,1.07077
1707897600000,1.07023
1707901200000,1.07001
1707904800000,1.07034
1707908400000,1.07077
1707912000000,1.07057
1707915600000,1.07086
1707919200000,1.07162
1707922800000,1.07212
1707926400000,1.0734
1707930000000,1.07303
1707933600000,1.07265
1707937200000,1.07282
1707940800000,1.07276
1707944400000,1.07237
1707948000000,1.0727
1707951600000,1.0732
1707955200000,1.07339
1707958800000,1.07281
1707962400000,1.07291
1707966000000,1.0725
1707969600000,1.0726
1707973200000,1.07291
1707976800000,1.07307
1707980400000,1.0733
1707984000000,1.07308
1707987600000,1.0733
1707991200000,1.07346
1707994800000,1.07354
1707998400000,1.07449
1708002000000,1.07661
1708005600000,1.07761
1708009200000,1.07611
1708012800000,1.07597
1708016400000,1.07618
1708020000000,1.0767
1708023600000,1.07688
1708027200000,1.07715
1708030800000,1.07723
1708034400000,1.07725
1708038000000,1.07725
1708041600000,1.07648
1708045200000,1.07649
1708048800000,1.07603
1708052400000,1.07601
1708056000000,1.0759
1708059600000,1.07601
1708063200000,1.07626
1708066800000,1.07605
1708070400000,1.07698
1708074000000,1.0766
1708077600000,1.07681
1708081200000,1.07775
1708084800000,1.07681
1708088400000,1.07462
1708092000000,1.07506
1708095600000,1.07709
1708099200000,1.07684
1708102800000,1.07778
1708106400000,1.07851
1708110000000,1.0777
1708113600000,1.07762
1708117200000,1.07724
1708293600000,1.07745
1708297200000,1.07837
1708300800000,1.0787
1708304400000,1.07803
1708308000000,1.07811
1708311600000,1.07754
1708315200000,1.07778
1708318800000,1.07818
1708322400000,1.07861
1708326000000,1.07826
1708329600000,1.07782
1708333200000,1.07746
1708336800000,1.07751
1708340400000,1.0777
1708344000000,1.07701
1708347600000,1.07697
1708351200000,1.0765
1708354800000,1.07673
1708358400000,1.07698
1708362000000,1.07761
1708365600000,1.078
1708369200000,1.0777
1708372800000,1.07791
1708376400000,1.07763
1708380000000,1.0778
1708383600000,1.07755
1708387200000,1.07697
1708390800000,1.07657
1708394400000,1.07668
