timestamp,open,high,low,close
1706266800000,1.08651,1.0877,1.0863,1.08746
1706270400000,1.08745,1.0876,1.0865,1.08671
1706274000000,1.08672,1.08858,1.08561,1.0872
1706277600000,1.08718,1.08803,1.08604,1.0874
1706281200000,1.0873,1.08738,1.0854,1.0864
1706284800000,1.08638,1.08695,1.0857,1.08646
1706288400000,1.08649,1.08705,1.0858,1.08637
1706292000000,1.08636,1.0866,1.0852,1.08557
1706295600000,1.08557,1.0862,1.0854,1.08581
1706299200000,1.08582,1.08623,1.0852,1.08544
1706302800000,1.08543,1.0859,1.08416,1.08416
1706479200000,1.08454,1.08472,1.08418,1.08453
1706482800000,1.08452,1.08485,1.08411,1.08418
1706486400000,1.08421,1.0845,1.084,1.08445
1706490000000,1.08447,1.0849,1.0842,1.0844
1706493600000,1.08439,1.08451,1.0838,1.08435
1706497200000,1.08435,1.0847,1.0841,1.08451
1706500800000,1.08452,1.0849,1.0842,1.08446
1706504400000,1.08446,1.0846,1.0838,1.08399
1706508000000,1.084,1.0848,1.0838,1.08463
1706511600000,1.0846,1.0851,1.0834,1.08371
1706515200000,1.08372,1.0842,1.0831,1.08347
1706518800000,1.08346,1.0836,1.0822,1.08251
1706522400000,1.08249,1.08255,1.0812,1.0819
1706526000000,1.08191,1.08273,1.0815,1.0823
1706529600000,1.08231,1.0838,1.082,1.08221
1706533200000,1.08219,1.08244,1.0812,1.08203
1706536800000,1.0821,1.0823,1.0802,1.0807
1706540400000,1.08071,1.08106,1.0795,1.07974
1706544000000,1.0797,1.0809,1.0794,1.0806
1706547600000,1.08059,1.0817,1.0804,1.08115
1706551200000,1.08116,1.0814,1.0808,1.08112
1706554800000,1.08115,1.082,1.0808,1.08189
1706558400000,1.0819,1.0841,1.08189,1.08312
1706562000000,1.08311,1.0835,1.0825,1.0831
1706565600000,1.0831,1.0839,1.08235,1.0834
1706569200000,1.08319,1.0839,1.08319,1.08335
1706572800000,1.08336,1.08421,1.0832,1.08407
1706576400000,1.08407,1.0841,1.0831,1.08347
1706580000000,1.08347,1.0837,1.0828,1.08341
1706583600000,1.08338,1.0836,1.0829,1.08304
1706587200000,1.08303,1.0834,1.0823,1.08251
1706590800000,1.08251,1.0829,1.082,1.08223
1706594400000,1.08221,1.0826,1.0812,1.0813
1706598000000,1.08146,1.08243,1.081,1.08224
1706601600000,1.08228,1.08323,1.0815,1.08218
1706605200000,1.08218,1.08294,1.0816,1.08267
1706608800000,1.0826,1.0841,1.0822,1.08383
1706612400000,1.08383,1.0849,1.0836,1.08419
1706616000000,1.08417,1.085,1.0836,1.08477
1706619600000,1.08471,1.08487,1.0833,1.08343
1706623200000,1.08344,1.08572,1.0829,1.08503
1706626800000,1.08512,1.08551,1.0828,1.0835
1706630400000,1.0837,1.0845,1.0833,1.08432
1706634000000,1.08432,1.0848,1.0835,1.08387
1706637600000,1.08389,1.08389,1.083,1.08358
1706641200000,1.08356,1.0848,1.0834,1.08457
1706644800000,1.08459,1.0849,1.0839,1.0842
1706648400000,1.08445,1.0848,1.0841,1.08449
1706652000000,1.08449,1.0846,1.08308,1.08435
1706655600000,1.08438,1.0846,1.0841,1.0842
1706659200000,1.08428,1.0849,1.084,1.0843
1706662800000,1.08426,1.0844,1.0831,1.08311
1706666400000,1.0831,1.0831,1.0815,1.08181
1706670000000,1.08178,1.0819,1.0814,1.08186
1706673600000,1.08185,1.0823,1.0817,1.08204
1706677200000,1.08205,1.0822,1.0816,1.08203
1706680800000,1.08201,1.08221,1.0813,1.08153
1706684400000,1.08151,1.08215,1.0805,1.08162
1706688000000,1.08163,1.08262,1.0809,1.0819
1706691600000,1.08184,1.0837,1.08158,1.08223
1706695200000,1.08224,1.08315,1.0821,1.0825
1706698800000,1.08254,1.0841,1.0823,1.08391
1706702400000,1.08388,1.0843,1.0832,1.08368
1706706000000,1.08367,1.0863,1.0833,1.08576
1706709600000,1.08572,1.08865,1.08521,1.08798
1706713200000,1.08797,1.08874,1.08539,1.08613
1706716800000,1.08611,1.08678,1.0844,1.0854
1706720400000,1.08545,1.0855,1.0841,1.08494
1706724000000,1.08496,1.0853,1.0842,1.08454
1706727600000,1.08455,1.08641,1.08156,1.08406
1706731200000,1.08409,1.08416,1.0794,1.08075
1706734800000,1.08076,1.08193,1.0804,1.08174
1706738400000,1.08174,1.0821,1.08057,1.08132
1706742000000,1.08133,1.08166,1.0802,1.08037
1706745600000,1.08039,1.0809,1.08,1.08083
1706799600000,1.08268,1.08312,1.08242,1.0826
1706803200000,1.0826,1.0866,1.0826,1.08639
1706806800000,1.08643,1.0875,1.086,1.08726
1706810400000,1.08727,1.0874,1.0862,1.08698
1706814000000,1.08697,1.0875,1.0866,1.0872
1706817600000,1.0871,1.0875,1.0866,1.08715
1706821200000,1.08716,1.08733,1.0867,1.087
1706824800000,1.08704,1.0876,1.0861,1.0871
1706828400000,1.08719,1.0877,1.0871,1.0874
1706832000000,1.08742,1.088,1.0871,1.08725
1706835600000,1.08726,1.0876,1.0869,1.08714
1706839200000,1.08717,1.08785,1.087,1.08783
1706842800000,1.08783,1.088,1.0872,1.08765
1706846400000,1.08767,1.0879,1.087,1.0873
1706850000000,1.08729,1.08826,1.0871,1.08773
1706853600000,1.08772,1.0881,1.0873,1.08756
1706857200000,1.08751,1.08871,1.0874,1.08809
1706860800000,1.08808,1.08901,1.0873,1.08794
1706864400000,1.08793,1.0898,1.0878,1.08902
1706868000000,1.08904,1.0896,1.088,1.08845
1706871600000,1.08838,1.0887,1.0876,1.08836
1706875200000,1.08835,1.08851,1.0876,1.08803
1706878800000,1.08801,1.08861,1.08037,1.08073
1706882400000,1.08072,1.08169,1.0791,1.08089
1706886000000,1.08087,1.08114,1.0782,1.08024
1706889600000,1.08025,1.08038,1.0781,1.0786
1706893200000,1.07861,1.0793,1.0779,1.07833
1706896800000,1.07835,1.0792,1.0779,1.0788
1706900400000,1.07881,1.07957,1.0785,1.07925
1706904000000,1.07923,1.07973,1.0791,1.0793
1706907600000,1.0793,1.0795,1.07721,1.0786
1707084000000,1.07843,1.07856,1.07794,1.07795
1707087600000,1.07809,1.07832,1.07697,1.07792
1707091200000,1.07794,1.0784,1.0766,1.07724
1707094800000,1.07724,1.0779,1.0767,1.07783
1707098400000,1.07778,1.07812,1.0774,1.07785
1707102000000,1.07788,1.0781,1.0773,1.07789
1707105600000,1.07789,1.078,1.0774,1.07788
1707109200000,1.07787,1.07822,1.0772,1.07819
1707112800000,1.07816,1.0785,1.0776,1.07778
1707116400000,1.07773,1.07834,1.0772,1.07801
1707120000000,1.07799,1.07861,1.0762,1.07668
1707123600000,1.07668,1.07728,1.0751,1.07538
1707127200000,1.07536,1.0756,1.0746,1.07494
1707130800000,1.07496,1.0759,1.0746,1.07549
1707134400000,1.07546,1.07577,1.07488,1.07498
1707138000000,1.07497,1.0751,1.0735,1.07373
1707141600000,1.07375,1.0745,1.0734,1.07418
1707145200000,1.07416,1.07418,1.0722,1.07253
1707148800000,1.07253,1.0736,1.0724,1.07353
1707152400000,1.07354,1.07429,1.0732,1.07392
1707156000000,1.07393,1.0747,1.0736,1.07441
1707159600000,1.07441,1.07464,1.0741,1.07427
1707163200000,1.07427,1.07441,1.0735,1.07425
1707166800000,1.07427,1.0743,1.0738,1.07422
1707170400000,1.07422,1.0745,1.0725,1.07432
1707174000000,1.07434,1.0744,1.0739,1.07408
1707177600000,1.07411,1.0746,1.074,1.07438
1707181200000,1.07436,1.07472,1.074,1.07454
1707184800000,1.07453,1.075,1.0743,1.07458
1707188400000,1.07459,1.07488,1.0742,1.07436
1707192000000,1.07439,1.0751,1.0742,1.0749
1707195600000,1.07488,1.07543,1.0747,1.07531
1707199200000,1.07531,1.07533,1.0747,1.0751
1707202800000,1.07509,1.07624,1.07503,1.07518
1707206400000,1.07519,1.07601,1.0744,1.0746
1707210000000,1.07462,1.07473,1.0724,1.07292
1707213600000,1.07291,1.07364,1.0726,1.07292
1707217200000,1.07293,1.07431,1.0723,1.07386
1707220800000,1.07386,1.074,1.0722,1.07359
1707224400000,1.07356,1.0744,1.0727,1.07305
1707228000000,1.07303,1.07437,1.0728,1.07402
1707231600000,1.07402,1.07485,1.0735,1.07432
1707235200000,1.07433,1.0754,1.0738,1.07504
1707238800000,1.07504,1.07551,1.0746,1.07508
1707242400000,1.0751,1.07557,1.0742,1.07535
1707246000000,1.07536,1.07547,1.0745,1.07493
1707249600000,1.07495,1.07575,1.0747,1.07565
1707253200000,1.07561,1.0757,1.0751,1.07538
1707256800000,1.07538,1.0761,1.07472,1.07542
1707260400000,1.07547,1.0758,1.07525,1.07568
