timestamp,open,high,low,close
1704269700000,1.09642,1.09643,1.09499,1.09528
1704270600000,1.09529,1.0958,1.0949,1.09554
1704271500000,1.09556,1.09565,1.095,1.0953
1704272400000,1.09525,1.09563,1.09427,1.09435
1704273300000,1.09433,1.09452,1.0936,1.09389
1704274200000,1.09387,1.09443,1.0937,1.09391
1704275100000,1.09391,1.09417,1.0933,1.09363
1704276000000,1.09363,1.09391,1.0932,1.0935
1704276900000,1.0935,1.0936,1.0928,1.09296
1704277800000,1.09294,1.09344,1.0925,1.09279
1704278700000,1.09276,1.09342,1.0926,1.09279
1704279600000,1.0928,1.09299,1.0921,1.09228
1704280500000,1.09224,1.09255,1.0919,1.09222
1704281400000,1.09227,1.09235,1.0915,1.09179
1704282300000,1.09175,1.09211,1.0915,1.09198
1704283200000,1.09195,1.09258,1.0917,1.09257
1704284100000,1.09257,1.09321,1.0923,1.09262
1704285000000,1.0926,1.09282,1.0917,1.09205
1704285900000,1.09198,1.0925,1.0914,1.09169
1704286800000,1.09166,1.09211,1.0915,1.09179
1704287700000,1.09178,1.09222,1.0909,1.09204
1704288600000,1.09207,1.093,1.0918,1.09213
1704289500000,1.09204,1.09234,1.0915,1.09216
1704290400000,1.09215,1.09241,1.0912,1.09148
1704291300000,1.09148,1.09195,1.091,1.09155
1704292200000,1.09156,1.09185,1.09089,1.09176
1704293100000,1.09174,1.09265,1.0912,1.0917
1704294000000,1.09125,1.09384,1.09125,1.09159
1704294900000,1.09161,1.09241,1.0909,1.09153
1704295800000,1.09144,1.09188,1.0903,1.09083
1704296700000,1.09075,1.09075,1.0897,1.09046
1704297600000,1.0905,1.0911,1.0901,1.09103
1704298500000,1.09103,1.09183,1.0908,1.0913
1704299400000,1.09128,1.0916,1.091,1.09117
1704300300000,1.09115,1.09139,1.0905,1.09079
1704301200000,1.09082,1.09095,1.0902,1.09041
1704302100000,1.0902,1.09094,1.0902,1.0909
1704303000000,1.09089,1.0911,1.0905,1.0909
1704303900000,1.09085,1.09096,1.0902,1.09066
1704304800000,1.09066,1.0915,1.0906,1.09113
1704305700000,1.09113,1.0914,1.0909,1.09106
1704306600000,1.09102,1.0911,1.0901,1.0904
1704307500000,1.09042,1.0908,1.0902,1.0906
1704308400000,1.09044,1.09115,1.08929,1.08959
1704309300000,1.08957,1.09237,1.0895,1.09226
1704310200000,1.09227,1.09259,1.0914,1.09229
1704311100000,1.09221,1.09251,1.0915,1.09175
1704312000000,1.09177,1.0922,1.0914,1.09208
1704312900000,1.09209,1.09232,1.0914,1.09177
1704313800000,1.09178,1.09204,1.0915,1.09188
1704314700000,1.09187,1.09221,1.0916,1.09211
1704315600000,1.09211,1.0922,1.0917,1.09209
1704316500000,1.09209,1.09234,1.0918,1.09227
1704317400000,1.09225,1.0923,1.0918,1.09203
1704318300000,1.092,1.0923,1.0917,1.0921
1704319200000,1.0921,1.0925,1.091,1.09153
1704320100000,1.09183,1.0923,1.0914,1.09182
1704321000000,1.09189,1.0923,1.09181,1.09206
1704321900000,1.09191,1.0922,1.0919,1.09213
1704322800000,1.09218,1.0927,1.0921,1.09247
1704323700000,1.09248,1.0925,1.0921,1.0924
1704324600000,1.09243,1.0926,1.0922,1.09242
1704325500000,1.09244,1.0929,1.0921,1.0926
1704326400000,1.09261,1.0927,1.092,1.09241
1704327300000,1.0923,1.0927,1.0923,1.0925
1704328200000,1.09251,1.0926,1.0919,1.09215
1704329100000,1.0922,1.09233,1.0918,1.09225
1704330000000,1.09226,1.0924,1.0918,1.09203
1704330900000,1.09204,1.0923,1.0917,1.09189
1704331800000,1.09191,1.092,1.0915,1.09166
1704332700000,1.0917,1.09199,1.0915,1.09177
1704333600000,1.09176,1.0919,1.0916,1.09189
1704334500000,1.09185,1.0919,1.0914,1.09181
1704335400000,1.09183,1.092,1.0916,1.09187
1704336300000,1.09187,1.092,1.0916,1.09195
1704337200000,1.09192,1.09232,1.0918,1.09228
1704338100000,1.0921,1.09271,1.0921,1.09263
1704339000000,1.0926,1.0931,1.0925,1.09261
1704339900000,1.09258,1.0928,1.0924,1.09262
1704340800000,1.09261,1.0928,1.0923,1.0924
1704341700000,1.09263,1.0927,1.0923,1.09247
1704342600000,1.09254,1.09286,1.0923,1.0928
1704343500000,1.09276,1.09283,1.0924,1.09259
1704344400000,1.09258,1.0926,1.0921,1.09239
1704345300000,1.09242,1.0926,1.0922,1.0922
1704346200000,1.09234,1.0925,1.0921,1.0924
1704347100000,1.09233,1.0927,1.0921,1.09265
1704348000000,1.09264,1.09294,1.0925,1.09294
1704348900000,1.09293,1.09346,1.0927,1.09314
1704349800000,1.09316,1.0932,1.092,1.09228
1704350700000,1.0923,1.09326,1.0921,1.09322
1704351600000,1.09325,1.09379,1.0928,1.09368
1704352500000,1.0935,1.09373,1.0928,1.09329
1704353400000,1.09328,1.0944,1.0932,1.09429
1704354300000,1.09416,1.0943,1.0933,1.09378
1704355200000,1.09377,1.09446,1.0933,1.09433
1704356100000,1.09434,1.0949,1.094,1.09425
1704357000000,1.09425,1.0943,1.0936,1.09403
1704357900000,1.09399,1.0956,1.0937,1.09529
1704358800000,1.09527,1.09575,1.0944,1.0949
1704359700000,1.09506,1.0958,1.0949,1.09568
1704360600000,1.09573,1.09667,1.0955,1.0966
1704361500000,1.09661,1.09691,1.0962,1.09669
1704362400000,1.09675,1.0973,1.0961,1.09618
1704363300000,1.09623,1.09674,1.0958,1.09611
1704364200000,1.09604,1.0965,1.0957,1.09589
1704365100000,1.09588,1.09601,1.0953,1.09557
1704366000000,1.09556,1.0957,1.0951,1.0954
1704366900000,1.09539,1.09563,1.0948,1.09548
1704367800000,1.09551,1.0958,1.0951,1.09552
1704368700000,1.09552,1.09553,1.0945,1.09479
1704369600000,1.09476,1.0951,1.0945,1.09499
1704370500000,1.09493,1.09551,1.0947,1.09543
1704371400000,1.09542,1.09554,1.0949,1.09551
1704372300000,1.09545,1.0956,1.095,1.09522
1704373200000,1.09513,1.09542,1.09479,1.0951
1704374100000,1.09506,1.09553,1.09433,1.09479
1704375000000,1.0947,1.0947,1.09319,1.09419
1704375900000,1.0942,1.09499,1.0937,1.09471
1704376800000,1.09471,1.09505,1.0938,1.09421
1704377700000,1.09422,1.09484,1.0939,1.09428
1704378600000,1.09428,1.09475,1.0936,1.09448
1704379500000,1.09446,1.09468,1.0939,1.09452
1704380400000,1.09448,1.09612,1.0944,1.09611
1704381300000,1.09612,1.09651,1.0955,1.09645
1704382200000,1.09646,1.09651,1.0955,1.0962
1704383100000,1.09625,1.09653,1.0952,1.0955
1704384000000,1.09552,1.09628,1.0953,1.09612
1704384900000,1.0961,1.09638,1.0957,1.09593
1704385800000,1.09595,1.0962,1.0954,1.09556
1704386700000,1.0955,1.09594,1.0953,1.09561
1704387600000,1.09559,1.096,1.0952,1.09553
1704388500000,1.09554,1.09588,1.0944,1.09458
1704389400000,1.0944,1.0949,1.0941,1.0947
1704390300000,1.09469,1.09505,1.0943,1.09505
1704391200000,1.09502,1.0952,1.0948,1.09508
1704392100000,1.09509,1.09542,1.0948,1.09493
1704393000000,1.09493,1.09513,1.0946,1.09479
1704393900000,1.09481,1.0951,1.0944,1.09466
1704394800000,1.0947,1.0948,1.0943,1.09461
1704395700000,1.09457,1.09474,1.0942,1.09444
1704396600000,1.09445,1.09461,1.0942,1.09447
1704397500000,1.09448,1.095,1.0943,1.09469
1704398400000,1.09468,1.0948,1.0943,1.09458
1704399300000,1.09457,1.09461,1.0941,1.09443
1704400200000,1.09447,1.0948,1.0943,1.09446
1704401100000,1.09445,1.09491,1.0942,1.09491
1704402000000,1.09491,1.095,1.0945,1.0949
1704402900000,1.09492,1.095,1.0946,1.09477
1704403800000,1.09476,1.095,1.0944,1.09473
1704404700000,1.09472,1.0949,1.0943,1.09436
1704405600000,1.09436,1.0951,1.09416,1.09425
1704406500000,1.09457,1.0951,1.0938,1.0947
1704407400000,1.09439,1.09521,1.09393,1.09496
1704408300000,1.09492,1.095,1.09437,1.09472
1704409200000,1.09473,1.095,1.0944,1.0948
1704410100000,1.09462,1.0947,1.0942,1.09443
1704411000000,1.0943,1.0947,1.0942,1.0945
1704411900000,1.09443,1.0948,1.0943,1.0946
1704412800000,1.0946,1.0949,1.0943,1.09489
1704413700000,1.09489,1.0951,1.0947,1.0949
1704414600000,1.09494,1.0951,1.0947,1.09504
1704415500000,1.0949,1.0952,1.0946,1.09506
1704416400000,1.09509,1.0955,1.0949,1.09539
1704417300000,1.09536,1.0956,1.095,1.09515
1704418200000,1.09517,1.0956,1.0949,1.0955
1704419100000,1.0955,1.09561,1.0949,1.09515
1704420000000,1.0949,1.0954,1.0949,1.0953
1704420900000,1.09528,1.0954,1.095,1.09522
1704421800000,1.09521,1.09524,1.0947,1.0948
1704422700000,1.09487,1.09501,1.0945,1.09468
1704423600000,1.09466,1.09473,1.0942,1.09435
1704424500000,1.0942,1.0945,1.0939,1.09409
1704425400000,1.0941,1.0942,1.0939,1.09405
1704426300000,1.09407,1.0941,1.0937,1.09392
1704427200000,1.09391,1.094,1.0936,1.09381
1704428100000,1.09382,1.0941,1.0936,1.09398
1704429000000,1.09399,1.09413,1.0937,1.09386
1704429900000,1.09387,1.0939,1.0935,1.0937
1704430800000,1.09371,1.0938,1.0932,1.0935
1704431700000,1.09353,1.09364,1.0932,1.09353
1704432600000,1.0933,1.0937,1.0933,1.09354
1704433500000,1.09356,1.09381,1.0933,1.09375
1704434400000,1.09372,1.09373,1.093,1.09319
1704435300000,1.09321,1.09321,1.0926,1.09286
1704436200000,1.09287,1.0929,1.0923,1.09253
1704437100000,1.09255,1.0929,1.0924,1.09278
1704438000000,1.09278,1.09313,1.0924,1.09303
1704438900000,1.09298,1.0934,1.0927,1.093
1704439800000,1.09303,1.0932,1.0923,1.0925
1704440700000,1.09242,1.09282,1.0921,1.09232
1704441600000,1.09231,1.0926,1.0919,1.09227
1704442500000,1.09229,1.09248,1.0915,1.09169
1704443400000,1.09166,1.09172,1.0909,1.09115
1704444300000,1.09116,1.0915,1.0902,1.09078
1704445200000,1.09076,1.09151,1.0901,1.09146
1704446100000,1.09147,1.09235,1.0913,1.09226
1704447000000,1.09215,1.09305,1.0916,1.09174
1704447900000,1.09173,1.09173,1.0909,1.0913
1704448800000,1.09128,1.0914,1.0906,1.09102
1704449700000,1.091,1.09111,1.0902,1.09048
1704450600000,1.09047,1.09114,1.0902,1.09097
1704451500000,1.09099,1.09138,1.0907,1.09122
1704452400000,1.09127,1.0915,1.0909,1.09115
1704453300000,1.09114,1.09161,1.0909,1.09118
1704454200000,1.09117,1.09165,1.0909,1.0916
1704455100000,1.09162,1.09175,1.0911,1.09141
1704456000000,1.09138,1.09189,1.0912,1.09173
1704456900000,1.09172,1.0918,1.0912,1.09157
1704457800000,1.09157,1.09198,1.0912,1.09185
1704458700000,1.09186,1.09208,1.0913,1.09178
1704459600000,1.09179,1.09219,1.0915,1.09219
1704460500000,1.0922,1.0928,1.0918,1.09204
1704461400000,1.09205,1.0921,1.08758,1.09173
1704462300000,1.09158,1.09252,1.09045,1.0921
1704463200000,1.0922,1.09392,1.0921,1.09259
1704464100000,1.0926,1.09486,1.0924,1.09454
1704465000000,1.09451,1.095,1.09354,1.09406
1704465900000,1.09405,1.09549,1.0939,1.09491
1704466800000,1.09491,1.09985,1.09491,1.09852
1704467700000,1.09851,1.0992,1.09713,1.09811
1704468600000,1.09812,1.09937,1.09757,1.09894
1704469500000,1.09892,1.09927,1.0975,1.09782
1704470400000,1.09783,1.098,1.09679,1.0976
1704471300000,1.09761,1.09805,1.0961,1.0963
1704472200000,1.09631,1.09703,1.0961,1.09683
1704473100000,1.09685,1.09697,1.0952,1.09559
1704474000000,1.0956,1.09561,1.09436,1.09495
1704474900000,1.09494,1.09546,1.0945,1.09456
1704475800000,1.09453,1.09514,1.0942,1.09504
1704476700000,1.09503,1.09515,1.0944,1.09462
1704477600000,1.09461,1.09461,1.0936,1.09396
1704478500000,1.09401,1.09459,1.0934,1.09451
1704479400000,1.0945,1.0954,1.0943,1.09509
1704480300000,1.0951,1.09562,1.0949,1.09538
1704481200000,1.09538,1.096,1.0952,1.09565
1704482100000,1.09564,1.0957,1.095,1.09532
1704483000000,1.09535,1.0957,1.0946,1.09492
1704483900000,1.09488,1.09492,1.0942,1.09452
1704484800000,1.09452,1.09471,1.0941,1.0942
1704485700000,1.09428,1.09432,1.0937,1.09401
1704486600000,1.09397,1.09411,1.0935,1.09396
1704487500000,1.09395,1.0942,1.0936,1.094
1704488400000,1.09392,1.09395,1.0935,1.09381
1704489300000,1.09385,1.0942,1.0936,1.09386
1704490200000,1.09385,1.094,1.0937,1.0939
1704491100000,1.09392,1.09439,1.09071,1.0938
1704664800000,1.09359,1.09438,1.09359,1.09427
1704665700000,1.09436,1.09445,1.09411,1.0944
1704666600000,1.0944,1.09445,1.09415,1.09439
1704667500000,1.09444,1.09454,1.09432,1.09432
1704668400000,1.09448,1.09464,1.09379,1.09387
1704669300000,1.09386,1.09398,1.09351,1.09352
1704670200000,1.09353,1.09372,1.09346,1.09371
1704671100000,1.09372,1.09417,1.0937,1.09411
1704672000000,1.09413,1.09434,1.09397,1.09434
1704672900000,1.09434,1.09466,1.09427,1.0946
1704673800000,1.09459,1.095,1.0944,1.09473
1704674700000,1.09472,1.095,1.0946,1.09483
1704675600000,1.0948,1.0951,1.0945,1.0947
1704676500000,1.09486,1.0953,1.0947,1.09503
1704677400000,1.09501,1.0953,1.0949,1.09518
1704678300000,1.09516,1.0953,1.0945,1.09476
1704679200000,1.0947,1.0948,1.0942,1.09432
1704680100000,1.09431,1.0945,1.0941,1.09421
1704681000000,1.09422,1.0943,1.0938,1.0939
1704681900000,1.09395,1.09405,1.0934,1.09365
1704682800000,1.09368,1.0938,1.0934,1.09372
1704683700000,1.0937,1.09391,1.0936,1.09378
1704684600000,1.09371,1.0938,1.093,1.09329
1704685500000,1.09332,1.0935,1.093,1.09327
1704686400000,1.09327,1.0934,1.0929,1.09318
1704687300000,1.09316,1.0937,1.093,1.09358
1704688200000,1.09355,1.0937,1.0933,1.0935
1704689100000,1.09354,1.0937,1.0933,1.09338
1704690000000,1.09335,1.0936,1.0931,1.0936
1704690900000,1.09354,1.0937,1.0933,1.0936
1704691800000,1.09351,1.0936,1.0931,1.0935
1704692700000,1.09345,1.0938,1.0933,1.0938
1704693600000,1.09371,1.0941,1.0935,1.0938
1704694500000,1.09395,1.0944,1.0938,1.09429
1704695400000,1.0943,1.0944,1.0939,1.09428
1704696300000,1.09424,1.0947,1.0941,1.09452
1704697200000,1.09456,1.09522,1.09414,1.0951
1704698100000,1.09505,1.0951,1.0943,1.09461
1704699000000,1.09466,1.09472,1.0937,1.09447
1704699900000,1.09448,1.09486,1.0942,1.09452
1704700800000,1.09451,1.09451,1.0929,1.09321
1704701700000,1.09322,1.09359,1.0928,1.09323
1704702600000,1.09322,1.09393,1.093,1.09338
1704703500000,1.09336,1.0936,1.0931,1.09336
1704704400000,1.09335,1.09343,1.0926,1.09309
1704705300000,1.09311,1.0932,1.0923,1.09262
1704706200000,1.09264,1.09341,1.09226,1.0932
1704707100000,1.09323,1.09425,1.0931,1.09369
1704708000000,1.09374,1.09411,1.0934,1.09363
1704708900000,1.09364,1.09402,1.0933,1.09372
1704709800000,1.09375,1.0943,1.0935,1.094
1704710700000,1.09401,1.09436,1.0937,1.09424
1704711600000,1.09423,1.09482,1.0939,1.09481
1704712500000,1.0948,1.09507,1.0941,1.09421
1704713400000,1.09424,1.0945,1.0937,1.09376
1704714300000,1.09375,1.09401,1.0935,1.09378
1704715200000,1.09379,1.09482,1.0936,1.09477
1704716100000,1.09478,1.09482,1.0941,1.09426
1704717000000,1.09429,1.0944,1.0936,1.0941
1704717900000,1.09418,1.0947,1.094,1.09444
1704718800000,1.09445,1.09491,1.0942,1.0944
1704719700000,1.0944,1.0949,1.0942,1.0948
1704720600000,1.09482,1.09563,1.0946,1.09521
1704721500000,1.09527,1.09527,1.0946,1.09507
1704722400000,1.09504,1.09586,1.0948,1.0956
1704723300000,1.09558,1.096,1.0952,1.09555
1704724200000,1.09554,1.09625,1.0953,1.09574
1704725100000,1.09573,1.0961,1.0952,1.09603
1704726000000,1.09601,1.09668,1.0955,1.09634
1704726900000,1.09635,1.0973,1.0961,1.09693
1704727800000,1.09694,1.0972,1.0963,1.09681
1704728700000,1.09679,1.0975,1.0965,1.09696
1704729600000,1.09695,1.0979,1.0967,1.09764
1704730500000,1.09765,1.0977,1.097,1.09728
1704731400000,1.09731,1.0978,1.0971,1.09771
1704732300000,1.0977,1.09787,1.097,1.09754
1704733200000,1.09753,1.09787,1.0971,1.0973
1704734100000,1.09728,1.0974,1.0964,1.0968
1704735000000,1.0968,1.0968,1.0962,1.09654
1704735900000,1.09657,1.09664,1.0961,1.09647
1704736800000,1.09645,1.09657,1.0959,1.0959
1704737700000,1.09601,1.0961,1.0955,1.09573
1704738600000,1.09573,1.0958,1.0947,1.09519
1704739500000,1.09518,1.0956,1.09494,1.09555
1704740400000,1.09554,1.0959,1.0951,1.09584
1704741300000,1.09583,1.09601,1.0956,1.09576
1704742200000,1.09574,1.0962,1.0956,1.09606
1704743100000,1.09608,1.0963,1.0958,1.0961
1704744000000,1.09608,1.0961,1.0949,1.09505
1704744900000,1.0951,1.09533,1.0948,1.09531
1704745800000,1.09528,1.0957,1.0951,1.09538
1704746700000,1.09536,1.09567,1.095,1.09546
1704747600000,1.09545,1.09561,1.0952,1.09553
1704748500000,1.09554,1.0956,1.095,1.09514
1704749400000,1.0951,1.0952,1.0948,1.095
1704750300000,1.09502,1.0952,1.0948,1.09489
1704751200000,1.09489,1.096,1.0946,1.0956
1704752100000,1.0951,1.0954,1.09319,1.0949
1704753000000,1.09497,1.0953,1.0947,1.09509
1704753900000,1.0951,1.09548,1.09486,1.09507
1704754800000,1.09512,1.09522,1.0948,1.0951
1704755700000,1.09512,1.0953,1.095,1.09521
1704756600000,1.09515,1.0952,1.0949,1.09507
1704757500000,1.09508,1.09511,1.0948,1.0949
1704758400000,1.09494,1.09567,1.0948,1.09565
1704759300000,1.09562,1.0958,1.0953,1.09559
1704760200000,1.09559,1.09593,1.0955,1.09575
1704761100000,1.09578,1.0958,1.0953,1.09551
1704762000000,1.09548,1.0958,1.0952,1.09533
1704762900000,1.09529,1.0955,1.0951,1.09544
1704763800000,1.09543,1.09551,1.0951,1.09527
1704764700000,1.09528,1.0962,1.0951,1.0962
1704765600000,1.09615,1.0965,1.0959,1.09615
1704766500000,1.09614,1.09645,1.0959,1.096
1704767400000,1.09617,1.09641,1.0959,1.0963
1704768300000,1.09638,1.0965,1.096,1.09629
1704769200000,1.09628,1.0965,1.0959,1.09628
1704770100000,1.09634,1.0967,1.0961,1.0963
1704771000000,1.09635,1.09653,1.096,1.09639
1704771900000,1.09643,1.0965,1.0959,1.09625
1704772800000,1.09628,1.09631,1.0958,1.09597
1704773700000,1.09595,1.0961,1.0952,1.09537
1704774600000,1.09535,1.0957,1.0952,1.09548
1704775500000,1.09551,1.0959,1.0953,1.09561
1704776400000,1.09559,1.09562,1.0952,1.09543
1704777300000,1.09542,1.09551,1.0947,1.0948
1704778200000,1.09494,1.0952,1.0947,1.09481
1704779100000,1.09484,1.0951,1.0946,1.09494
1704780000000,1.09497,1.09533,1.0946,1.09523
1704780900000,1.09526,1.0955,1.0949,1.09512
1704781800000,1.09511,1.0953,1.0948,1.09524
1704782700000,1.09518,1.0953,1.0948,1.09501
1704783600000,1.095,1.09544,1.0945,1.09532
1704784500000,1.09537,1.09595,1.0951,1.0958
